TF	TG	cluster	borda_rank	borda_clusterRank	weight
BdiBd21-3.1G0858600	BdiBd21-3.1G0304200	Cluster_4	448	41	1.51394827319457
BdiBd21-3.1G0858600	BdiBd21-3.2G0264600	Cluster_4	448	41	1.4834113954612742
BdiBd21-3.1G0858600	BdiBd21-3.1G0066300	Cluster_4	448	41	1.474199416313645
BdiBd21-3.1G0858600	BdiBd21-3.2G0159600	Cluster_4	448	41	1.4538390175387357
BdiBd21-3.1G0858600	BdiBd21-3.1G0024000	Cluster_4	448	41	1.3970364899576508
BdiBd21-3.1G0858600	BdiBd21-3.1G0243800	Cluster_4	448	41	1.3859667267710098
BdiBd21-3.1G0858600	BdiBd21-3.3G0093100	Cluster_4	448	41	1.3667322552248753
BdiBd21-3.1G0858600	BdiBd21-3.2G0072800	Cluster_4	448	41	1.3171155748767105
BdiBd21-3.1G0858600	BdiBd21-3.2G0136800	Cluster_4	448	41	1.2980507655590825
BdiBd21-3.1G0858600	BdiBd21-3.3G0062200	Cluster_4	448	41	1.2845530006943238
BdiBd21-3.1G0858600	BdiBd21-3.2G0234900	Cluster_4	448	41	1.2193829624991106
BdiBd21-3.1G0858600	BdiBd21-3.2G0263400	Cluster_4	448	41	1.1671473521476678
BdiBd21-3.1G0858600	BdiBd21-3.3G0080200	Cluster_4	448	41	1.156482323593199
BdiBd21-3.1G0858600	BdiBd21-3.1G0166500	Cluster_4	448	41	1.1384341777835378
BdiBd21-3.1G0858600	BdiBd21-3.3G0120200	Cluster_4	448	41	1.1189135922955449
BdiBd21-3.1G0858600	BdiBd21-3.1G0236500	Cluster_4	448	41	1.1181202442851352
BdiBd21-3.1G0858600	BdiBd21-3.3G0037500	Cluster_4	448	41	1.0015526372745025
BdiBd21-3.1G0858600	BdiBd21-3.2G0079600	Cluster_4	448	41	0.9709198421717212
BdiBd21-3.1G0858600	BdiBd21-3.1G0116900	Cluster_4	448	41	0.9548919832385117
BdiBd21-3.1G0858600	BdiBd21-3.2G0207700	Cluster_4	448	41	0.9062882021997288
BdiBd21-3.1G0858600	BdiBd21-3.1G0155100	Cluster_4	448	41	0.9035517368598768
BdiBd21-3.1G0858600	BdiBd21-3.3G0238400	Cluster_4	448	41	0.8970194953014539
BdiBd21-3.1G0858600	BdiBd21-3.1G0192800	Cluster_4	448	41	0.7941935430425018
BdiBd21-3.1G0858600	BdiBd21-3.3G0246300	Cluster_4	448	41	0.7765184495086453
BdiBd21-3.1G0858600	BdiBd21-3.2G0087500	Cluster_4	448	41	0.7258674972871095
BdiBd21-3.1G0858600	BdiBd21-3.2G0028600	Cluster_4	448	41	0.6912526496978775
BdiBd21-3.1G0858600	BdiBd21-3.2G0128300	Cluster_4	448	41	0.6889272781615422
BdiBd21-3.1G0858600	BdiBd21-3.2G0285400	Cluster_4	448	41	0.6842351079073375
BdiBd21-3.1G0858600	BdiBd21-3.1G0159500	Cluster_4	448	41	0.6714375720061079
BdiBd21-3.1G0858600	BdiBd21-3.1G0138100	Cluster_4	448	41	0.6521859435042776
BdiBd21-3.1G0858600	BdiBd21-3.2G0273500	Cluster_4	448	41	0.5977547321277477
BdiBd21-3.1G0858600	BdiBd21-3.3G0259900	Cluster_4	448	41	0.5789882486684169
BdiBd21-3.1G0858600	BdiBd21-3.3G0257300	Cluster_4	448	41	0.578403047734739
BdiBd21-3.1G0858600	BdiBd21-3.1G0174100	Cluster_4	448	41	0.5727515793199184
BdiBd21-3.1G0858600	BdiBd21-3.3G0123100	Cluster_4	448	41	0.5694565515515361
BdiBd21-3.1G0858600	BdiBd21-3.1G0084600	Cluster_4	448	41	0.5686387188367281
BdiBd21-3.1G0858600	BdiBd21-3.1G0268100	Cluster_4	448	41	0.5622394736533384
BdiBd21-3.1G0858600	BdiBd21-3.2G0165300	Cluster_4	448	41	0.5466989250677339
BdiBd21-3.1G0858600	BdiBd21-3.1G0163200	Cluster_4	448	41	0.5328255299373672
BdiBd21-3.1G0858600	BdiBd21-3.2G0262500	Cluster_4	448	41	0.5325250392928382
BdiBd21-3.1G0858600	BdiBd21-3.2G0126600	Cluster_4	448	41	0.5155540549123471
BdiBd21-3.1G0858600	BdiBd21-3.1G0317100	Cluster_4	448	41	0.5074982220029043
BdiBd21-3.1G0858600	BdiBd21-3.1G0136600	Cluster_4	448	41	0.4880833223063252
BdiBd21-3.1G0858600	BdiBd21-3.2G0070400	Cluster_4	448	41	0.4824108540301242
BdiBd21-3.1G0858600	BdiBd21-3.3G0125400	Cluster_4	448	41	0.4733025859627712
BdiBd21-3.1G0858600	BdiBd21-3.2G0041300	Cluster_4	448	41	0.4665793532628402
BdiBd21-3.1G0858600	BdiBd21-3.3G0186200	Cluster_4	448	41	0.4661931015429135
BdiBd21-3.1G0858600	BdiBd21-3.2G0058600	Cluster_4	448	41	0.4591258127793823
BdiBd21-3.1G0858600	BdiBd21-3.2G0294300	Cluster_4	448	41	0.4523190726005733
BdiBd21-3.1G0858600	BdiBd21-3.2G0058300	Cluster_4	448	41	0.4406796638444645
BdiBd21-3.1G0858600	BdiBd21-3.2G0157200	Cluster_4	448	41	0.4399793427700314
BdiBd21-3.1G0858600	BdiBd21-3.2G0266600	Cluster_4	448	41	0.43895258474024657
BdiBd21-3.1G0858600	BdiBd21-3.2G0218500	Cluster_4	448	41	0.4256102438009468
BdiBd21-3.1G0858600	BdiBd21-3.3G0249400	Cluster_4	448	41	0.4198486899706712
BdiBd21-3.1G0858600	BdiBd21-3.1G0148800	Cluster_4	448	41	0.4159942723480138
BdiBd21-3.1G0858600	BdiBd21-3.1G0206700	Cluster_4	448	41	0.4149120195295733
BdiBd21-3.1G0858600	BdiBd21-3.1G0168100	Cluster_4	448	41	0.4146801361854647
BdiBd21-3.1G0858600	BdiBd21-3.2G0281300	Cluster_4	448	41	0.41309155645065293
BdiBd21-3.1G0858600	BdiBd21-3.3G0133550	Cluster_4	448	41	0.4006874028167812
BdiBd21-3.1G0858600	BdiBd21-3.1G0064400	Cluster_4	448	41	0.39124919881504333
BdiBd21-3.1G0858600	BdiBd21-3.1G0229600	Cluster_4	448	41	0.3761814141870627
BdiBd21-3.1G0858600	BdiBd21-3.2G0043400	Cluster_4	448	41	0.3755451803573197
BdiBd21-3.1G0858600	BdiBd21-3.2G0114000	Cluster_4	448	41	0.3726347658944298
BdiBd21-3.1G0858600	BdiBd21-3.2G0202700	Cluster_4	448	41	0.36943446284950177
BdiBd21-3.1G0858600	BdiBd21-3.1G0040700	Cluster_4	448	41	0.3625299264241023
BdiBd21-3.1G0858600	BdiBd21-3.3G0084801	Cluster_4	448	41	0.35935124632301596
BdiBd21-3.1G0858600	BdiBd21-3.2G0238300	Cluster_4	448	41	0.3512066175222689
BdiBd21-3.1G0858600	BdiBd21-3.2G0188200	Cluster_4	448	41	0.3466460951380804
BdiBd21-3.1G0858600	BdiBd21-3.1G0173900	Cluster_4	448	41	0.3421843487716084
BdiBd21-3.1G0858600	BdiBd21-3.1G0096300	Cluster_4	448	41	0.3350260142371647
BdiBd21-3.1G0858600	BdiBd21-3.1G0154800	Cluster_4	448	41	0.3299187715637715
BdiBd21-3.1G0858600	BdiBd21-3.1G0064200	Cluster_4	448	41	0.3174658435932292
BdiBd21-3.1G0858600	BdiBd21-3.2G0228100	Cluster_4	448	41	0.3172381731122628
BdiBd21-3.1G0858600	BdiBd21-3.1G0209500	Cluster_4	448	41	0.3148436810177215
BdiBd21-3.1G0858600	BdiBd21-3.1G0186201	Cluster_4	448	41	0.3094384069477569
BdiBd21-3.1G0858600	BdiBd21-3.1G0275100	Cluster_4	448	41	0.3058477416900465
BdiBd21-3.1G0858600	BdiBd21-3.2G0276700	Cluster_4	448	41	0.3029483193126133
BdiBd21-3.1G0858600	BdiBd21-3.2G0063900	Cluster_4	448	41	0.30101880577517
BdiBd21-3.1G0858600	BdiBd21-3.2G0274200	Cluster_4	448	41	0.2991864646184357
BdiBd21-3.1G0858600	BdiBd21-3.2G0166100	Cluster_4	448	41	0.2966088652781633
BdiBd21-3.1G0858600	BdiBd21-3.2G0207200	Cluster_4	448	41	0.2945321834639393
BdiBd21-3.1G0858600	BdiBd21-3.2G0105000	Cluster_4	448	41	0.29388784642430404
BdiBd21-3.1G0858600	BdiBd21-3.2G0067200	Cluster_4	448	41	0.28368180015342065
BdiBd21-3.1G0858600	BdiBd21-3.2G0234700	Cluster_4	448	41	0.2816134682820296
BdiBd21-3.1G0858600	BdiBd21-3.1G0108200	Cluster_4	448	41	0.27829964099436394
BdiBd21-3.1G0858600	BdiBd21-3.2G0292700	Cluster_4	448	41	0.2776627408024278
BdiBd21-3.1G0858600	BdiBd21-3.1G0255100	Cluster_4	448	41	0.27517351185778244
BdiBd21-3.1G0858600	BdiBd21-3.3G0120900	Cluster_4	448	41	0.2706645462574653
BdiBd21-3.1G0858600	BdiBd21-3.1G0020300	Cluster_4	448	41	0.2700793271017494
BdiBd21-3.1G0858600	BdiBd21-3.2G0019200	Cluster_4	448	41	0.2681969340684747
BdiBd21-3.1G0858600	BdiBd21-3.1G0259500	Cluster_4	448	41	0.2636778248746213
BdiBd21-3.1G0858600	BdiBd21-3.3G0088100	Cluster_4	448	41	0.2636423079469433
BdiBd21-3.1G0858600	BdiBd21-3.3G0187800	Cluster_4	448	41	0.26137459664705553
BdiBd21-3.1G0858600	BdiBd21-3.2G0117500	Cluster_4	448	41	0.2607599119060183
BdiBd21-3.1G0858600	BdiBd21-3.1G0109200	Cluster_4	448	41	0.2560059035463297
BdiBd21-3.1G0858600	BdiBd21-3.3G0055700	Cluster_4	448	41	0.25455440605660234
BdiBd21-3.1G0858600	BdiBd21-3.2G0130101	Cluster_4	448	41	0.2514083651090365
BdiBd21-3.1G0858600	BdiBd21-3.1G0123600	Cluster_4	448	41	0.248169766850434
BdiBd21-3.1G0858600	BdiBd21-3.3G0026200	Cluster_4	448	41	0.2458619347130685
BdiBd21-3.1G0858600	BdiBd21-3.1G0136000	Cluster_4	448	41	0.2457697042758714
BdiBd21-3.1G0858600	BdiBd21-3.3G0280000	Cluster_4	448	41	0.2455807952071645
BdiBd21-3.1G0858600	BdiBd21-3.3G0012500	Cluster_4	448	41	0.24456642580159085
BdiBd21-3.1G0858600	BdiBd21-3.1G0240000	Cluster_4	448	41	0.24165203947230746
BdiBd21-3.1G0858600	BdiBd21-3.1G0150000	Cluster_4	448	41	0.23681279073940095
BdiBd21-3.1G0858600	BdiBd21-3.3G0167400	Cluster_4	448	41	0.2358343270312358
BdiBd21-3.1G0858600	BdiBd21-3.1G0272700	Cluster_4	448	41	0.2329557570943054
BdiBd21-3.1G0858600	BdiBd21-3.1G0199100	Cluster_4	448	41	0.23195696323104134
BdiBd21-3.1G0858600	BdiBd21-3.3G0071800	Cluster_4	448	41	0.22425085676191314
BdiBd21-3.1G0858600	BdiBd21-3.1G0113200	Cluster_4	448	41	0.2217388105349366
BdiBd21-3.1G0858600	BdiBd21-3.2G0274600	Cluster_4	448	41	0.21623774866296594
BdiBd21-3.1G0858600	BdiBd21-3.2G0278000	Cluster_4	448	41	0.21288227586961364
BdiBd21-3.1G0858600	BdiBd21-3.2G0158500	Cluster_4	448	41	0.2058401949154029
BdiBd21-3.1G0858600	BdiBd21-3.1G0035900	Cluster_4	448	41	0.20563653512204744
BdiBd21-3.1G0858600	BdiBd21-3.3G0076300	Cluster_4	448	41	0.1998867554125152
BdiBd21-3.1G0858600	BdiBd21-3.1G0208700	Cluster_4	448	41	0.1988406118170269
BdiBd21-3.1G0858600	BdiBd21-3.3G0187200	Cluster_4	448	41	0.19390443935687116
BdiBd21-3.1G0858600	BdiBd21-3.1G0187300	Cluster_4	448	41	0.1874719122920369
BdiBd21-3.1G0858600	BdiBd21-3.1G0111200	Cluster_4	448	41	0.18160034461039584
BdiBd21-3.1G0858600	BdiBd21-3.2G0246800	Cluster_4	448	41	0.1806063237121203
BdiBd21-3.1G0858600	BdiBd21-3.2G0042900	Cluster_4	448	41	0.1764721363755359
BdiBd21-3.1G0858600	BdiBd21-3.1G0150800	Cluster_4	448	41	0.17517251635632514
BdiBd21-3.1G0858600	BdiBd21-3.2G0043200	Cluster_4	448	41	0.16996699722873326
BdiBd21-3.1G0858600	BdiBd21-3.3G0120400	Cluster_4	448	41	0.1696719409231225
BdiBd21-3.1G0858600	BdiBd21-3.3G0073900	Cluster_4	448	41	0.16903770363728185
BdiBd21-3.1G0858600	BdiBd21-3.2G0043500	Cluster_4	448	41	0.16292958977542968
BdiBd21-3.1G0858600	BdiBd21-3.2G0205100	Cluster_4	448	41	0.1590042444339141
BdiBd21-3.1G0858600	BdiBd21-3.1G0150100	Cluster_4	448	41	0.15478173137972762
BdiBd21-3.1G0858600	BdiBd21-3.1G0073600	Cluster_4	448	41	0.1452903072458135
BdiBd21-3.1G0858600	BdiBd21-3.3G0125500	Cluster_4	448	41	0.1432713181314608
BdiBd21-3.1G0858600	BdiBd21-3.3G0222500	Cluster_4	448	41	0.13943505026447775
BdiBd21-3.1G0858600	BdiBd21-3.2G0159900	Cluster_4	448	41	0.13871178172873705
BdiBd21-3.1G0858600	BdiBd21-3.1G0037200	Cluster_4	448	41	0.13467976139231352
BdiBd21-3.1G0858600	BdiBd21-3.3G0261100	Cluster_4	448	41	0.1342780074710504
BdiBd21-3.1G0858600	BdiBd21-3.3G0131500	Cluster_4	448	41	0.13412974861298002
BdiBd21-3.1G0858600	BdiBd21-3.1G0319000	Cluster_4	448	41	0.12276329687281046
BdiBd21-3.1G0858600	BdiBd21-3.1G0298600	Cluster_4	448	41	0.1196895140235366
BdiBd21-3.1G0858600	BdiBd21-3.2G0198200	Cluster_4	448	41	0.11946497698721625
BdiBd21-3.1G0858600	BdiBd21-3.2G0131300	Cluster_4	448	41	0.11916878967591173
BdiBd21-3.1G0858600	BdiBd21-3.2G0208700	Cluster_4	448	41	0.11649029973394642
BdiBd21-3.1G0858600	BdiBd21-3.1G0203900	Cluster_4	448	41	0.11473007651397545
BdiBd21-3.1G0858600	BdiBd21-3.2G0257900	Cluster_4	448	41	0.11406784544111907
BdiBd21-3.1G0858600	BdiBd21-3.2G0062800	Cluster_4	448	41	0.11098892581859664
BdiBd21-3.1G0858600	BdiBd21-3.3G0180300	Cluster_4	448	41	0.10880926916833863
BdiBd21-3.1G0858600	BdiBd21-3.3G0200600	Cluster_4	448	41	0.10529975593230988
BdiBd21-3.1G0858600	BdiBd21-3.1G0207900	Cluster_4	448	41	0.10087746317454598
BdiBd21-3.1G0858600	BdiBd21-3.2G0016500	Cluster_4	448	41	0.09817558520662578
BdiBd21-3.1G0858600	BdiBd21-3.1G0157400	Cluster_4	448	41	0.09560426551294622
BdiBd21-3.1G0858600	BdiBd21-3.2G0091100	Cluster_4	448	41	0.09548207370992533
BdiBd21-3.1G0858600	BdiBd21-3.2G0093900	Cluster_4	448	41	0.09149489974926978
BdiBd21-3.1G0858600	BdiBd21-3.1G0197100	Cluster_4	448	41	0.08558956943435793
BdiBd21-3.1G0858600	BdiBd21-3.1G0295700	Cluster_4	448	41	0.0845390005284055
BdiBd21-3.1G0858600	BdiBd21-3.1G0110550	Cluster_4	448	41	0.08204192400360473
BdiBd21-3.1G0858600	BdiBd21-3.2G0017300	Cluster_4	448	41	0.07535716970061625
BdiBd21-3.1G0858600	BdiBd21-3.2G0162100	Cluster_4	448	41	0.07340305258923567
BdiBd21-3.1G0858600	BdiBd21-3.3G0257500	Cluster_4	448	41	0.07054024673418344
BdiBd21-3.1G0858600	BdiBd21-3.3G0118300	Cluster_4	448	41	0.06392520004722907
BdiBd21-3.1G0858600	BdiBd21-3.1G0301500	Cluster_4	448	41	0.0638824938223559
BdiBd21-3.1G0858600	BdiBd21-3.2G0155900	Cluster_4	448	41	0.06352296403103187
BdiBd21-3.1G0858600	BdiBd21-3.1G0286600	Cluster_4	448	41	0.06329653588669748
BdiBd21-3.1G0858600	BdiBd21-3.2G0293600	Cluster_4	448	41	0.053400584361699074
BdiBd21-3.1G0858600	BdiBd21-3.3G0200500	Cluster_4	448	41	0.050205857640999836
BdiBd21-3.1G0858600	BdiBd21-3.1G0204000	Cluster_4	448	41	0.04967770840450638
BdiBd21-3.1G0858600	BdiBd21-3.2G0245600	Cluster_4	448	41	0.04940620974218237
BdiBd21-3.1G0858600	BdiBd21-3.1G0098400	Cluster_4	448	41	0.04927782757718188
BdiBd21-3.1G0858600	BdiBd21-3.3G0104700	Cluster_4	448	41	0.04804253880508215
BdiBd21-3.1G0858600	BdiBd21-3.1G0107500	Cluster_4	448	41	0.0470393134410638
BdiBd21-3.1G0858600	BdiBd21-3.2G0049500	Cluster_4	448	41	0.04636171275810255
BdiBd21-3.1G0858600	BdiBd21-3.2G0024500	Cluster_4	448	41	0.03820846766617818
BdiBd21-3.1G0858600	BdiBd21-3.3G0219400	Cluster_4	448	41	0.03606724869520414
BdiBd21-3.1G0858600	BdiBd21-3.1G0230300	Cluster_4	448	41	0.03159044234429057
BdiBd21-3.1G0858600	BdiBd21-3.3G0167200	Cluster_4	448	41	0.02916334648200612
BdiBd21-3.1G0858600	BdiBd21-3.2G0244000	Cluster_4	448	41	0.02686060790499168
BdiBd21-3.1G0858600	BdiBd21-3.1G0062300	Cluster_4	448	41	0.02408938440960953
BdiBd21-3.1G0858600	BdiBd21-3.1G0297800	Cluster_4	448	41	0.023721812613805508
BdiBd21-3.1G0858600	BdiBd21-3.1G0225100	Cluster_4	448	41	0.02110948492316836
BdiBd21-3.1G0858600	BdiBd21-3.2G0176200	Cluster_4	448	41	0.02037247115621648
BdiBd21-3.1G0858600	BdiBd21-3.1G0206300	Cluster_4	448	41	0.01877079183093031
BdiBd21-3.1G0858600	BdiBd21-3.1G0009300	Cluster_4	448	41	0.018750057921134
BdiBd21-3.1G0858600	BdiBd21-3.3G0004900	Cluster_4	448	41	0.01858441776259446
BdiBd21-3.1G0858600	BdiBd21-3.1G0197500	Cluster_4	448	41	0.012451903809429671
BdiBd21-3.1G0858600	BdiBd21-3.2G0044700	Cluster_4	448	41	0.012292815172642382
BdiBd21-3.1G0858600	BdiBd21-3.3G0058000	Cluster_4	448	41	0.011394819896365493
BdiBd21-3.1G0858600	BdiBd21-3.3G0072700	Cluster_4	448	41	0.004442250174030793
BdiBd21-3.1G0858600	BdiBd21-3.2G0145300	Cluster_4	448	41	0.003737137255048983
BdiBd21-3.1G0858600	BdiBd21-3.3G0035600	Cluster_4	448	41	0.0020914759661681626
BdiBd21-3.1G0858600	BdiBd21-3.1G0256100	Cluster_4	448	41	0.001806115897175151
BdiBd21-3.1G0858600	BdiBd21-3.1G0301400	Cluster_4	448	41	0.0006465417533029375
BdiBd21-3.1G0858600	BdiBd21-3.1G0150350	Cluster_4	448	41	0.0002578567758073711
BdiBd21-3.1G0858600	BdiBd21-3.3G0243301	Cluster_6	349	35	16.60029396761064
BdiBd21-3.1G0858600	BdiBd21-3.1G0220600	Cluster_6	349	35	11.60804696477536
BdiBd21-3.1G0858600	BdiBd21-3.3G0061300	Cluster_6	349	35	11.510910550139098
BdiBd21-3.1G0858600	BdiBd21-3.2G0025600	Cluster_6	349	35	8.744855932155888
BdiBd21-3.1G0858600	BdiBd21-3.3G0278900	Cluster_6	349	35	7.435024202290295
BdiBd21-3.1G0858600	BdiBd21-3.3G0243100	Cluster_6	349	35	6.858741747423836
BdiBd21-3.1G0858600	BdiBd21-3.3G0106500	Cluster_6	349	35	6.439565848968537
BdiBd21-3.1G0858600	BdiBd21-3.3G0081000	Cluster_6	349	35	5.719342584289305
BdiBd21-3.1G0858600	BdiBd21-3.1G0141200	Cluster_6	349	35	5.517435281371045
BdiBd21-3.1G0858600	BdiBd21-3.1G0142400	Cluster_6	349	35	5.334716747352162
BdiBd21-3.1G0858600	BdiBd21-3.2G0238700	Cluster_6	349	35	5.205571936642857
BdiBd21-3.1G0858600	BdiBd21-3.3G0133400	Cluster_6	349	35	5.06940197236004
BdiBd21-3.1G0858600	BdiBd21-3.1G0067100	Cluster_6	349	35	4.956034709149007
BdiBd21-3.1G0858600	BdiBd21-3.3G0124300	Cluster_6	349	35	4.7924408465036406
BdiBd21-3.1G0858600	BdiBd21-3.2G0253400	Cluster_6	349	35	4.592430179725358
BdiBd21-3.1G0858600	BdiBd21-3.2G0160100	Cluster_6	349	35	4.455793801363456
BdiBd21-3.1G0858600	BdiBd21-3.3G0197000	Cluster_6	349	35	4.356972349565378
BdiBd21-3.1G0858600	BdiBd21-3.1G0245700	Cluster_6	349	35	4.114069737490934
BdiBd21-3.1G0858600	BdiBd21-3.1G0301900	Cluster_6	349	35	3.9400484688122575
BdiBd21-3.1G0858600	BdiBd21-3.3G0206200	Cluster_6	349	35	3.904292092781941
BdiBd21-3.1G0858600	BdiBd21-3.1G0086800	Cluster_6	349	35	3.877665800672879
BdiBd21-3.1G0858600	BdiBd21-3.3G0243400	Cluster_6	349	35	3.782941342173531
BdiBd21-3.1G0858600	BdiBd21-3.2G0056600	Cluster_6	349	35	3.7700655052847467
BdiBd21-3.1G0858600	BdiBd21-3.1G0116000	Cluster_6	349	35	3.698800421800513
BdiBd21-3.1G0858600	BdiBd21-3.2G0128700	Cluster_6	349	35	3.520958953724879
BdiBd21-3.1G0858600	BdiBd21-3.1G0018600	Cluster_6	349	35	3.4614941052369614
BdiBd21-3.1G0858600	BdiBd21-3.3G0243000	Cluster_6	349	35	3.3423652190118367
BdiBd21-3.1G0858600	BdiBd21-3.1G0049600	Cluster_6	349	35	3.2855560008341484
BdiBd21-3.1G0858600	BdiBd21-3.2G0084500	Cluster_6	349	35	3.2544384840501266
BdiBd21-3.1G0858600	BdiBd21-3.2G0071400	Cluster_6	349	35	3.1212092472834487
BdiBd21-3.1G0858600	BdiBd21-3.3G0034700	Cluster_6	349	35	3.080549423706926
BdiBd21-3.1G0858600	BdiBd21-3.3G0210200	Cluster_6	349	35	3.0624569604278666
BdiBd21-3.1G0858600	BdiBd21-3.3G0134300	Cluster_6	349	35	3.0382697456018013
BdiBd21-3.1G0858600	BdiBd21-3.3G0210300	Cluster_6	349	35	3.003104263220101
BdiBd21-3.1G0858600	BdiBd21-3.2G0113100	Cluster_6	349	35	2.9635799373024883
BdiBd21-3.1G0858600	BdiBd21-3.1G0102400	Cluster_6	349	35	2.418234208940995
BdiBd21-3.1G0858600	BdiBd21-3.1G0249800	Cluster_6	349	35	2.3603378082977096
BdiBd21-3.1G0858600	BdiBd21-3.1G0265000	Cluster_6	349	35	2.255945095919382
BdiBd21-3.1G0858600	BdiBd21-3.3G0174300	Cluster_6	349	35	2.2310341692763833
BdiBd21-3.1G0858600	BdiBd21-3.2G0052100	Cluster_6	349	35	2.2287879595211777
BdiBd21-3.1G0858600	BdiBd21-3.2G0202600	Cluster_6	349	35	2.2165826247119056
BdiBd21-3.1G0858600	BdiBd21-3.2G0121600	Cluster_6	349	35	2.209076008376286
BdiBd21-3.1G0858600	BdiBd21-3.2G0218400	Cluster_6	349	35	2.1696262695680155
BdiBd21-3.1G0858600	BdiBd21-3.3G0085900	Cluster_6	349	35	2.131354417821302
BdiBd21-3.1G0858600	BdiBd21-3.1G0130100	Cluster_6	349	35	2.101355581099736
BdiBd21-3.1G0858600	BdiBd21-3.1G0121500	Cluster_6	349	35	2.0106571487479217
BdiBd21-3.1G0858600	BdiBd21-3.1G0123300	Cluster_6	349	35	1.9855219814289324
BdiBd21-3.1G0858600	BdiBd21-3.1G0319200	Cluster_6	349	35	1.9747220329421973
BdiBd21-3.1G0858600	BdiBd21-3.3G0197500	Cluster_6	349	35	1.955005911620053
BdiBd21-3.1G0858600	BdiBd21-3.3G0180400	Cluster_6	349	35	1.9502015431443749
BdiBd21-3.1G0858600	BdiBd21-3.3G0199600	Cluster_6	349	35	1.8613964508621772
BdiBd21-3.1G0858600	BdiBd21-3.3G0070400	Cluster_6	349	35	1.824677208864131
BdiBd21-3.1G0858600	BdiBd21-3.3G0069000	Cluster_6	349	35	1.7951099056721207
BdiBd21-3.1G0858600	BdiBd21-3.2G0007700	Cluster_6	349	35	1.75124995094639
BdiBd21-3.1G0858600	BdiBd21-3.1G0211500	Cluster_6	349	35	1.7451642533413303
BdiBd21-3.1G0858600	BdiBd21-3.1G0177300	Cluster_6	349	35	1.7427654649430886
BdiBd21-3.1G0858600	BdiBd21-3.2G0264800	Cluster_6	349	35	1.6534143835646902
BdiBd21-3.1G0858600	BdiBd21-3.2G0259800	Cluster_6	349	35	1.59038272535022
BdiBd21-3.1G0858600	BdiBd21-3.1G0039300	Cluster_6	349	35	1.5580052828590891
BdiBd21-3.1G0858600	BdiBd21-3.2G0075000	Cluster_6	349	35	1.5222095608979989
BdiBd21-3.1G0858600	BdiBd21-3.2G0159600	Cluster_6	349	35	1.4538390175387357
BdiBd21-3.1G0858600	BdiBd21-3.2G0228300	Cluster_6	349	35	1.4427572395552513
BdiBd21-3.1G0858600	BdiBd21-3.2G0254200	Cluster_6	349	35	1.4386955568026305
BdiBd21-3.1G0858600	BdiBd21-3.1G0010400	Cluster_6	349	35	1.4293310118349374
BdiBd21-3.1G0858600	BdiBd21-3.1G0084200	Cluster_6	349	35	1.4012972530999142
BdiBd21-3.1G0858600	BdiBd21-3.1G0150900	Cluster_6	349	35	1.3832195070134774
BdiBd21-3.1G0858600	BdiBd21-3.3G0093100	Cluster_6	349	35	1.3667322552248753
BdiBd21-3.1G0858600	BdiBd21-3.1G0100900	Cluster_6	349	35	1.3592734416305894
BdiBd21-3.1G0858600	BdiBd21-3.2G0053300	Cluster_6	349	35	1.3206484382011268
BdiBd21-3.1G0858600	BdiBd21-3.2G0144800	Cluster_6	349	35	1.3102979228914873
BdiBd21-3.1G0858600	BdiBd21-3.3G0186800	Cluster_6	349	35	1.2460079055827185
BdiBd21-3.1G0858600	BdiBd21-3.2G0234900	Cluster_6	349	35	1.2193829624991106
BdiBd21-3.1G0858600	BdiBd21-3.1G0235700	Cluster_6	349	35	1.200078926970477
BdiBd21-3.1G0858600	BdiBd21-3.2G0158900	Cluster_6	349	35	1.1735269030827244
BdiBd21-3.1G0858600	BdiBd21-3.1G0027300	Cluster_6	349	35	1.1488508612303239
BdiBd21-3.1G0858600	BdiBd21-3.2G0219800	Cluster_6	349	35	1.1296672562260517
BdiBd21-3.1G0858600	BdiBd21-3.1G0269900	Cluster_6	349	35	1.1289840156436814
BdiBd21-3.1G0858600	BdiBd21-3.2G0090000	Cluster_6	349	35	1.1246393250827489
BdiBd21-3.1G0858600	BdiBd21-3.2G0117600	Cluster_6	349	35	1.1125967024479329
BdiBd21-3.1G0858600	BdiBd21-3.2G0030200	Cluster_6	349	35	1.005903834751873
BdiBd21-3.1G0858600	BdiBd21-3.2G0121300	Cluster_6	349	35	0.9909864702395768
BdiBd21-3.1G0858600	BdiBd21-3.1G0167600	Cluster_6	349	35	0.9835999899785299
BdiBd21-3.1G0858600	BdiBd21-3.2G0016400	Cluster_6	349	35	0.9439794312203372
BdiBd21-3.1G0858600	BdiBd21-3.3G0063200	Cluster_6	349	35	0.9153986071595458
BdiBd21-3.1G0858600	BdiBd21-3.2G0167300	Cluster_6	349	35	0.9139261844896844
BdiBd21-3.1G0858600	BdiBd21-3.2G0207700	Cluster_6	349	35	0.9062882021997288
BdiBd21-3.1G0858600	BdiBd21-3.2G0137500	Cluster_6	349	35	0.9035664193088389
BdiBd21-3.1G0858600	BdiBd21-3.2G0260200	Cluster_6	349	35	0.8926158684869155
BdiBd21-3.1G0858600	BdiBd21-3.1G0302000	Cluster_6	349	35	0.8892995265393085
BdiBd21-3.1G0858600	BdiBd21-3.1G0110500	Cluster_6	349	35	0.8838145140080463
BdiBd21-3.1G0858600	BdiBd21-3.1G0216400	Cluster_6	349	35	0.8779609897750821
BdiBd21-3.1G0858600	BdiBd21-3.2G0214400	Cluster_6	349	35	0.8272244083856638
