label;cluster;TF;alias;celltype;isTF_DE;totRegInCluster;X.TGs;qval_cluster;out.degree;closeness;betweenness;med_coexpr;TF_qval;borda_rank;borda_clusterRank
Unknown 2;10_Cluster_10;BdiBd21-3.2G0669700;BdiBd21-3.2G0669700;10;1;307;291;5.26534e-54;0.4663461538461538;0;0;0.23632903450771264;5.19703982961409e-7;1034;127
Unknown 2;10_Cluster_10;BdiBd21-3.2G0156100;BdiBd21-3.2G0156100;10;1;307;252;1.4910699999999999e-44;0.40384615384615385;0.02854344150197082;1.9302003680226798e-4;0.16538673552470848;2.54856188888952e-27;469;86
Unknown 2;10_Cluster_10;BdiBd21-3.1G0827800;BdiBd21-3.1G0827800;10;1;307;209;2.13519e-42;0.3349358974358974;0;0;0.10747855816218768;1.25211163436785e-25;1118;222
Unknown 2;10_Cluster_10;BdiBd21-3.1G0433600;BdiBd21-3.1G0433600;10;0;307;216;1.26606e-35;0.3461538461538461;0;0;0.08245357344044263;NA;1482;295
Unknown 2;10_Cluster_10;BdiBd21-3.1G0613800;BdiBd21-3.1G0613800;10;1;307;316;2.828109999999999e-56;0.5064102564102564;0;0;0.7109333138871405;3.3362574988970603e-7;798;73
Unknown 2;10_Cluster_10;BdiBd21-3.2G0722200;BdiBd21-3.2G0722200;10;1;307;238;4.850249999999998e-53;0.3814102564102564;0;0;0.2378404701931829;1.05312167689992e-54;677;94
Unknown 2;10_Cluster_10;BdiBd21-3.1G0065800;BdiBd21-3.1G0065800;10;1;307;248;4.3168499999999975e-54;0.3974358974358974;0.027702095518834118;1.3594246208274255e-4;0.09982535025628926;6.942074174351718e-22;678;114
Unknown 2;10_Cluster_10;BdiBd21-3.1G0458800;BdiBd21-3.1G0458800;10;0;307;255;3.9835e-47;0.40865384615384615;0;0;0.21983825998565884;NA;1326;207
Unknown 2;10_Cluster_10;BdiBd21-3.3G0324900;BdiBd21-3.3G0324900;10;0;307;190;1.16265e-21;0.30448717948717946;0;0;0.09302007826731168;NA;1500;301
Unknown 2;10_Cluster_10;BdiBd21-3.3G0766900;BdiBd21-3.3G0766900;10;0;307;209;9.20885e-30;0.3349358974358974;0;0;0.09502632047090426;NA;1489;296
Unknown 2;10_Cluster_10;BdiBd21-3.3G0555600;BdiBd21-3.3G0555600;10;1;307;267;3.13435e-58;0.42788461538461536;0;0;0.19745342438995991;3.839163396794729e-45;722;96
Unknown 2;10_Cluster_10;BdiBd21-3.1G0973400;BdiBd21-3.1G0973400;10;1;307;319;1.5611e-45;0.5112179487179487;0;0;1.2005692431612784;1.47346666598234e-11;724;77
Unknown 2;10_Cluster_10;BdiBd21-3.4G0361400;BdiBd21-3.4G0361400;10;1;307;265;1.3910699999999993e-61;0.4246794871794872;0.02860780100930333;1.0563735724222459e-4;0.19095984380301714;1.88785475474086e-27;440;60
Unknown 2;10_Cluster_10;BdiBd21-3.3G0664400;BdiBd21-3.3G0664400;10;0;307;271;6.628529999999998e-51;0.4342948717948718;0;0;0.1740077835608594;NA;1330;192
Unknown 2;10_Cluster_10;BdiBd21-3.1G0518700;BdiBd21-3.1G0518700;10;0;307;240;1.00653e-46;0.38461538461538464;0;0;0.12220314277150107;NA;1413;259
Unknown 2;10_Cluster_10;BdiBd21-3.3G0682900;BdiBd21-3.3G0682900;10;0;307;269;2.97927e-49;0.4310897435897436;0;0;0.13616473252065384;NA;1373;215
Unknown 2;10_Cluster_10;BdiBd21-3.1G0853200;BdiBd21-3.1G0853200;10;0;307;247;7.142909999999999e-45;0.3958333333333333;0;0;0.1338353537640414;NA;1412;252
Unknown 2;10_Cluster_10;BdiBd21-3.2G0639900;BdiBd21-3.2G0639900;10;1;307;193;2.0074599999999997e-37;0.3092948717948718;0;0;0.1441876382594235;2.69108101882495e-22;1146;228
Unknown 2;10_Cluster_10;BdiBd21-3.1G0970000;BdiBd21-3.1G0970000;10;0;307;273;7.232709999999998e-59;0.4375;0;0;0.2382506198050019;NA;1216;140
Unknown 2;10_Cluster_10;BdiBd21-3.1G0487000;BdiBd21-3.1G0487000;10;0;307;196;8.34223e-25;0.3141025641025641;0;0;0.09411259570176063;NA;1498;300
Unknown 2;10_Cluster_10;BdiBd21-3.2G0693400;BdiBd21-3.2G0693400;10;1;307;241;4.12526e-50;0.3862179487179487;0;0;0.3512320211269285;6.7856443348617895e-25;855;136
Unknown 2;10_Cluster_10;BdiBd21-3.1G0931600;BdiBd21-3.1G0931600;10;1;307;162;1.42881e-28;0.25961538461538464;0;0;0.09626498893784667;9.8307363303583e-6;1352;278
Unknown 2;10_Cluster_10;BdiBd21-3.2G0688100;BdiBd21-3.2G0688100;10;1;307;304;1.3314e-71;0.4871794871794872;0;0;0.4672643603730413;2.55045705856591e-31;532;39
Unknown 2;10_Cluster_10;BdiBd21-3.2G0025700;BdiBd21-3.2G0025700;10;0;307;247;8.8214e-40;0.3958333333333333;0.02773237103306236;2.1888784855911674e-4;0.12541235265884765;NA;977;142
Unknown 2;10_Cluster_10;BdiBd21-3.3G0015800;BdiBd21-3.3G0015800;10;0;307;271;1.74204e-49;0.4342948717948718;0.02764174236955562;1.716745436968628e-4;0.1845564807013392;NA;938;111
Unknown 2;10_Cluster_10;BdiBd21-3.4G0022900;BdiBd21-3.4G0022900;10;1;307;326;2.2431799999999996e-53;0.5224358974358975;0.02832044586523667;3.041867595620659e-4;1.4750059697555231;1.92765158724913e-12;252;18
Unknown 2;10_Cluster_10;BdiBd21-3.5G0140700;BdiBd21-3.5G0140700;10;1;307;258;4.818229999999998e-59;0.4134615384615384;1.3808570870753611;1.0030819992978626;0.24023074270381256;2.57030160252476e-47;92;15
Unknown 2;10_Cluster_10;BdiBd21-3.3G0146400;BdiBd21-3.3G0146400;10;1;307;235;8.745779999999997e-42;0.3766025641025641;0.028225939371804287;1.3935732642370534e-4;0.10233993592452774;1.66421912064324e-14;779;134
Unknown 2;10_Cluster_10;BdiBd21-3.5G0223300;BdiBd21-3.5G0223300;10;0;307;267;4.3295e-49;0.42788461538461536;0.028901047261107125;1.6146474488710992e-4;0.20889351830521666;NA;780;97
Unknown 2;10_Cluster_10;BdiBd21-3.1G0268100;BdiBd21-3.1G0268100;10;1;307;305;9.560269999999998e-73;0.4887820512820513;0.030353013750301507;2.04750991773844e-4;0.9734540993667103;5.9395451347220195e-27;187;11
Unknown 2;10_Cluster_10;BdiBd21-3.1G0983100;BdiBd21-3.1G0983100;10;1;307;174;1.0210099999999999e-34;0.27884615384615385;0;0;0.10222990011316166;4.57321189050757e-9;1291;271
Unknown 2;10_Cluster_10;BdiBd21-3.2G0160700;BdiBd21-3.2G0160700;10;1;307;205;7.824049999999998e-38;0.328525641025641;0.027110170400910318;1.1019993538393171e-4;0.08697034528603774;5.28763495625901e-23;864;163
Unknown 2;10_Cluster_10;BdiBd21-3.3G0078900;BdiBd21-3.3G0078900;10;1;307;331;9.99789e-55;0.530448717948718;1.4077654682274248;1.0049253840818682;5.486422424910681;1.09567382684862e-48;16;3
Unknown 2;10_Cluster_10;BdiBd21-3.2G0414800;BdiBd21-3.2G0414800;10;1;307;146;1.10744e-27;0.2339743589743589;0;0;0.0991401617086759;1.67106561240347e-39;1068;210
Unknown 2;10_Cluster_10;BdiBd21-3.1G0966300;BdiBd21-3.1G0966300;10;0;307;268;4.2237699999999994e-44;0.42948717948717946;0;0;0.13688093844186222;NA;1405;227
Unknown 2;10_Cluster_10;BdiBd21-3.5G0339000;BdiBd21-3.5G0339000;10;0;307;225;1.9350699999999996e-40;0.3605769230769231;0.027255767449250328;1.1943455876264363e-4;0.1245002772472567;NA;1164;189
Unknown 2;10_Cluster_10;BdiBd21-3.1G0295600;BdiBd21-3.1G0295600;10;0;307;170;2.1130799999999996e-28;0.2724358974358974;0.027023556437968117;1.065059414155773e-4;0.08637827485970713;NA;1274;235
Unknown 2;10_Cluster_10;BdiBd21-3.3G0791600;BdiBd21-3.3G0791600;10;0;307;222;6.19349e-36;0.3557692307692308;0;0;0.09727333497680793;NA;1476;289
Unknown 2;10_Cluster_10;BdiBd21-3.1G0932400;BdiBd21-3.1G0932400;10;0;307;249;8.03269e-47;0.3990384615384616;0;0;0.14233907077985908;NA;1396;244
Unknown 2;10_Cluster_10;BdiBd21-3.3G0601600;BdiBd21-3.3G0601600;10;0;307;191;6.460189999999998e-37;0.3060897435897436;0;0;0.09407547689433916;NA;1478;294
Unknown 2;10_Cluster_10;BdiBd21-3.1G0298900;BdiBd21-3.1G0298900;10;1;307;245;4.38088e-54;0.3926282051282051;0.027671886036261785;1.4428642189373483e-4;0.15415355611921994;5.36898838482141e-18;669;105
Unknown 2;10_Cluster_10;BdiBd21-3.1G0463700;BdiBd21-3.1G0463700;10;0;307;231;5.03872e-44;0.3701923076923077;0;0;0.09258655037712164;NA;1451;277
Unknown 2;10_Cluster_10;BdiBd21-3.2G0638300;BdiBd21-3.2G0638300;10;1;307;273;3.54984e-60;0.4375;0;0;0.12312234301149692;9.697365973788929e-23;969;131
Unknown 2;10_Cluster_10;BdiBd21-3.2G0325600;BdiBd21-3.2G0325600;10;0;307;234;2.88078e-39;0.375;0;0;0.08995600335778095;NA;1464;282
Unknown 2;10_Cluster_10;BdiBd21-3.3G0487100;BdiBd21-3.3G0487100;10;0;307;189;6.513539999999999e-32;0.30288461538461536;0;0;0.11153510104528364;NA;1483;293
Unknown 2;10_Cluster_10;BdiBd21-3.5G0229100;BdiBd21-3.5G0229100;10;1;307;331;8.142039999999996e-64;0.530448717948718;1.4066604127579736;1.0048537025047612;1.8615312394669767;2.1386095380798602e-42;31;4
Unknown 2;10_Cluster_10;BdiBd21-3.1G0570300;BdiBd21-3.1G0570300;10;1;307;227;7.02516e-54;0.3637820512820513;0;0;0.1646209566795687;6.5502300658093496e-24;1001;162
Unknown 2;10_Cluster_10;BdiBd21-3.4G0040900;BdiBd21-3.4G0040900;10;0;307;184;3.58345e-38;0.2948717948717949;0.026268239643118068;8.562141949147469e-5;0.09323108082121913;NA;1257;238
Unknown 2;10_Cluster_10;BdiBd21-3.1G0827300;BdiBd21-3.1G0827300;10;0;307;219;1.29071e-39;0.35096153846153844;0;0;0.10593850876999447;NA;1460;281
Unknown 2;10_Cluster_10;BdiBd21-3.3G0503400;BdiBd21-3.3G0503400;10;1;307;255;2.02884e-46;0.40865384615384615;0;0;0.18289004784787635;2.45122786492492e-7;1165;193
Unknown 2;10_Cluster_10;BdiBd21-3.2G0669900;BdiBd21-3.2G0669900;10;1;307;183;1.42382e-31;0.2932692307692308;0;0;0.09481834221833953;1.03024788084339e-11;1286;272
Unknown 2;10_Cluster_10;BdiBd21-3.1G0235000;BdiBd21-3.1G0235000;10;0;307;147;6.928e-20;0.2355769230769231;0.02458829408454656;7.19668814806994e-5;0.08850301196661822;NA;1328;257
Unknown 2;10_Cluster_10;BdiBd21-3.3G0136700;BdiBd21-3.3G0136700;10;0;307;220;3.70501e-40;0.3525641025641026;0.027139165235563697;1.0694361659185652e-4;0.09322085622108073;NA;1209;209
Unknown 2;10_Cluster_10;BdiBd21-3.3G0770100;BdiBd21-3.3G0770100;10;0;307;245;2.37405e-48;0.3926282051282051;0;0;0.10585948328141588;NA;1410;253
Unknown 2;10_Cluster_10;BdiBd21-3.2G0319000;BdiBd21-3.2G0319000;10;0;307;268;1.94998e-52;0.42948717948717946;0;0;0.1913126766268427;NA;1304;178
Unknown 2;10_Cluster_10;BdiBd21-3.4G0254800;BdiBd21-3.4G0254800;10;0;307;218;1.68313e-40;0.34935897435897434;0.02916680401753109;1.2275180028591698e-4;0.13310551173529472;NA;939;150
Unknown 2;10_Cluster_10;BdiBd21-3.3G0557400;BdiBd21-3.3G0557400;10;1;307;184;4.06158e-36;0.2948717948717949;0;0;0.16257961176252045;3.3616239057775294e-37;1000;182
Unknown 2;10_Cluster_10;BdiBd21-3.1G0741600;BdiBd21-3.1G0741600;10;0;307;260;7.90406e-32;0.4166666666666667;0;0;0.1753284149723164;NA;1428;242
Unknown 2;10_Cluster_10;BdiBd21-3.3G0257300;BdiBd21-3.3G0257300;10;0;307;269;2.2634499999999995e-54;0.4310897435897436;0.02913331744575437;1.705648633217214e-4;0.2618804347410257;NA;660;71
Unknown 2;10_Cluster_10;BdiBd21-3.3G0684300;BdiBd21-3.3G0684300;10;0;307;198;5.68364e-41;0.3173076923076923;0;0;0.1081518140025185;NA;1457;284
Unknown 2;10_Cluster_10;BdiBd21-3.2G0730700;BdiBd21-3.2G0730700;10;1;307;302;9.478429999999995e-61;0.483974358974359;0;0;0.17918466429068397;2.5454655442672e-8;1017;103
Unknown 2;10_Cluster_10;BdiBd21-3.3G0801700;BdiBd21-3.3G0801700;10;0;307;252;3.23438e-47;0.40384615384615385;0;0;0.1441771938411977;NA;1392;234
Unknown 2;10_Cluster_10;BdiBd21-3.4G0541500;BdiBd21-3.4G0541500;10;1;307;188;2.39457e-58;0.3012820512820513;1.284739454094293;1.000773529203981;0.1946307056489584;3.85111055115202e-74;126;14
Unknown 2;10_Cluster_10;BdiBd21-3.2G0361800;BdiBd21-3.2G0361800;10;0;307;265;2.817199999999999e-47;0.4246794871794872;0;0;0.3116553007913401;NA;1260;167
Unknown 2;10_Cluster_10;BdiBd21-3.1G1022700;BdiBd21-3.1G1022700;10;1;307;270;3.5017899999999987e-59;0.4326923076923077;0;0;0.20011696026624806;2.27191006215854e-18;940;122
Unknown 2;10_Cluster_10;BdiBd21-3.1G0614000;BdiBd21-3.1G0614000;10;0;307;233;5.0186e-47;0.3733974358974359;0;0;0.09935244892657848;NA;1423;268
Unknown 2;10_Cluster_10;BdiBd21-3.3G0777000;BdiBd21-3.3G0777000;10;0;307;220;7.522449999999998e-38;0.3525641025641026;0;0;0.10496643064402136;NA;1465;285
Unknown 2;10_Cluster_10;BdiBd21-3.1G0125100;BdiBd21-3.1G0125100;10;1;307;233;8.83284e-52;0.3733974358974359;0.027702095518834118;1.1655341724210688e-4;0.1793430009773713;3.5591016001420895e-28;601;102
Unknown 2;10_Cluster_10;BdiBd21-3.1G0865500;BdiBd21-3.1G0865500;10;1;307;183;1.20499e-29;0.2932692307692308;0;0;0.20041958148448227;2.05387520512527e-15;1188;225
Unknown 2;10_Cluster_10;BdiBd21-3.2G0315400;BdiBd21-3.2G0315400;10;1;307;306;1.2569799999999993e-65;0.4903846153846154;0;0;0.4747618707183904;4.89753277676306e-29;594;49
Unknown 2;10_Cluster_10;BdiBd21-3.2G0644600;BdiBd21-3.2G0644600;10;0;307;181;1.1144e-32;0.2900641025641026;0;0;0.09691381418111662;NA;1486;298
Unknown 2;10_Cluster_10;BdiBd21-3.3G0603700;BdiBd21-3.3G0603700;10;0;307;233;1.43325e-49;0.3733974358974359;0;0;0.12236532848625616;NA;1402;254
Unknown 2;10_Cluster_10;BdiBd21-3.1G0413500;BdiBd21-3.1G0413500;10;1;307;273;6.950199999999998e-60;0.4375;0;0;0.18946383309759374;2.53393155919943e-20;921;117
Unknown 2;10_Cluster_10;BdiBd21-3.5G0134300;BdiBd21-3.5G0134300;10;1;307;206;5.60621e-40;0.3301282051282051;0.027402936819926636;1.1178995188019284e-4;0.1539401328995143;1.57731272793504e-20;815;148
Unknown 2;10_Cluster_10;BdiBd21-3.1G0279300;BdiBd21-3.1G0279300;10;0;307;207;6.43921e-35;0.3317307692307692;0.027521821578364487;1.280353672287721e-4;0.1015652164920561;NA;1194;201
Unknown 2;10_Cluster_10;BdiBd21-3.1G1000400;BdiBd21-3.1G1000400;10;0;307;233;2.27274e-42;0.3733974358974359;0;0;0.10802196410007267;NA;1447;273
Unknown 2;10_Cluster_10;BdiBd21-3.3G0400200;BdiBd21-3.3G0400200;10;0;307;182;2.37301e-17;0.2916666666666667;0;0;0.08733867659752483;NA;1502;305
Unknown 2;10_Cluster_10;BdiBd21-3.1G1007500;BdiBd21-3.1G1007500;10;1;307;231;3.2244599999999985e-56;0.3701923076923077;0;0;0.12654031641851;1.7308452711357803e-33;919;152
Unknown 2;10_Cluster_10;BdiBd21-3.1G0567500;BdiBd21-3.1G0567500;10;0;307;227;2.13977e-54;0.3637820512820513;0;0;0.1357005562146935;NA;1364;226
Unknown 2;10_Cluster_10;BdiBd21-3.3G0741700;BdiBd21-3.3G0741700;10;0;307;256;1.83099e-38;0.41025641025641024;0;0;0.11723068939906715;NA;1449;260
Unknown 2;10_Cluster_10;BdiBd21-3.2G0610700;BdiBd21-3.2G0610700;10;0;307;262;2.78456e-37;0.4198717948717949;0;0;0.14869961021999334;NA;1427;248
Unknown 2;10_Cluster_10;BdiBd21-3.2G0637700;BdiBd21-3.2G0637700;10;0;307;245;3.22142e-32;0.3926282051282051;0;0;0.14020136457996274;NA;1459;264
Unknown 2;10_Cluster_10;BdiBd21-3.3G0530700;BdiBd21-3.3G0530700;10;0;307;260;2.76904e-47;0.4166666666666667;0;0;0.12519590786015589;NA;1403;236
Unknown 2;10_Cluster_10;BdiBd21-3.2G0757300;BdiBd21-3.2G0757300;10;0;307;256;8.038789999999998e-59;0.41025641025641024;0;0;0.15894648703462014;NA;1297;173
Unknown 2;10_Cluster_10;BdiBd21-3.3G0471300;BdiBd21-3.3G0471300;10;0;307;226;7.509010000000002e-47;0.3621794871794872;0;0;0.11353716709581248;NA;1418;265
Unknown 2;10_Cluster_10;BdiBd21-3.3G0549300;BdiBd21-3.3G0549300;10;1;307;178;6.201300000000001e-41;0.28525641025641024;0;0;0.15052603020518834;2.58539807781178e-15;1189;237
Unknown 2;10_Cluster_10;BdiBd21-3.3G0448400;BdiBd21-3.3G0448400;10;1;307;277;1.5750899999999994e-58;0.4439102564102564;0;0;0.3266207251820528;8.295391714325348e-35;693;83
Unknown 2;10_Cluster_10;BdiBd21-3.1G0437000;BdiBd21-3.1G0437000;10;0;307;229;6.348009999999999e-44;0.36698717948717946;0;0;0.13146075537738902;NA;1422;262
Unknown 2;10_Cluster_10;BdiBd21-3.1G0860700;BdiBd21-3.1G0860700;10;1;307;306;3.60207e-51;0.4903846153846154;0;0;1.0088855104625731;1.8675474646455297e-6;797;87
Unknown 2;10_Cluster_10;BdiBd21-3.1G0304400;BdiBd21-3.1G0304400;10;0;307;237;7.36796e-46;0.3798076923076923;0.027492003786838626;1.1168025094296233e-4;0.10579518984790333;NA;1138;175
Unknown 3;11_Cluster_11;BdiBd21-3.4G0112900;BdiBd21-3.4G0112900;11;1;135;254;4.81833e-62;0.5557986870897156;0.027023556437968117;1.110056436856011e-4;0.1999740561825992;3.09797118257215e-12;605;27
Unknown 3;11_Cluster_11;BdiBd21-3.2G0219800;BdiBd21-3.2G0219800;11;1;135;265;6.12749e-29;0.5798687089715536;0.028100907525196072;2.921208287715457e-4;0.6206227411998112;0.00562779603813876;415;23
Unknown 3;11_Cluster_11;BdiBd21-3.2G0083100;BdiBd21-3.2G0083100;11;0;135;231;5.45326e-24;0.5054704595185996;0.028132061524669686;2.3208763843957358e-4;0.12312752897040125;NA;929;80
Unknown 3;11_Cluster_11;BdiBd21-3.2G0610700;BdiBd21-3.2G0610700;11;0;135;257;5.29577e-35;0.562363238512035;0;0;0.28918550761143624;NA;1265;97
Unknown 3;11_Cluster_11;BdiBd21-3.5G0064300;BdiBd21-3.5G0064300;11;0;135;253;1.68404e-38;0.5536105032822757;0.028575585017175737;1.906099106051044e-4;0.2387960009942295;NA;751;45
Unknown 3;11_Cluster_11;BdiBd21-3.3G0207800;BdiBd21-3.3G0207800;11;1;135;236;6.031029999999998e-66;0.5164113785557987;1.2541794310722099;1.0107544915351836;0.3290070267002557;1.35405504952526e-28;53;5
Unknown 3;11_Cluster_11;BdiBd21-3.2G0638300;BdiBd21-3.2G0638300;11;1;135;224;4.43824e-34;0.4901531728665208;0;0;0.10491739934330127;1.84616344079395e-4;1283;105
Unknown 3;11_Cluster_11;BdiBd21-3.4G0435900;BdiBd21-3.4G0435900;11;1;135;257;2.1385299999999995e-50;0.562363238512035;0.02825737137555908;1.4609520640107175e-4;0.8485893112378518;1.16608997993996e-5;410;21
Unknown 3;11_Cluster_11;BdiBd21-3.2G0059800;BdiBd21-3.2G0059800;11;0;135;230;2.51143e-31;0.5032822757111597;0.02806982245050006;1.6679025532304636e-4;0.2414105825989901;NA;928;81
Unknown 3;11_Cluster_11;BdiBd21-3.3G0063300;BdiBd21-3.3G0063300;11;1;135;206;1.3066399999999998e-43;0.450765864332604;1.2269459206001876;1.0075012476486622;0.18603681342988868;3.0405768978382494e-26;136;11
Unknown 3;11_Cluster_11;BdiBd21-3.2G0123600;BdiBd21-3.2G0123600;11;1;135;197;1.5469000000000003e-23;0.4310722100656455;0.027402936819926636;1.3847562273636092e-4;0.17028072954279894;0.0072903486511339795;970;94
Unknown 3;11_Cluster_11;BdiBd21-3.5G0099100;BdiBd21-3.5G0099100;11;1;135;243;1.2335799999999995e-91;0.5317286652078774;1.2459800945860098;1.0130176142398302;0.9829941610937764;4.999141451768409e-59;11;2
Unknown 3;11_Cluster_11;BdiBd21-3.4G0577600;BdiBd21-3.4G0577600;11;1;135;296;7.122069999999997e-50;0.6477024070021882;0.02913331744575437;2.426876745875896e-4;4.288370107626013;5.7044420638083e-7;158;3
Unknown 3;11_Cluster_11;BdiBd21-3.3G0582100;BdiBd21-3.3G0582100;11;0;135;254;3.14894e-38;0.5557986870897156;0;0;0.9130987735940758;NA;1063;66
Unknown 3;11_Cluster_11;BdiBd21-3.2G0214400;BdiBd21-3.2G0214400;11;1;135;271;3.533529999999998e-63;0.5929978118161926;1.2459800945860098;1.0112538709099517;1.1707921248827045;1.2832531270138795e-38;38;1
Unknown 3;11_Cluster_11;BdiBd21-3.2G0562100;BdiBd21-3.2G0562100;11;1;135;234;6.853510000000002e-58;0.5120350109409191;0;0;0.3053985654858635;1.22387686796611e-9;900;50
Unknown 3;11_Cluster_11;BdiBd21-3.1G0970000;BdiBd21-3.1G0970000;11;0;135;239;2.5522e-40;0.5229759299781181;0;0;0.4697633603405127;NA;1186;93
Unknown 3;11_Cluster_11;BdiBd21-3.5G0223300;BdiBd21-3.5G0223300;11;0;135;215;7.821119999999998e-25;0.4704595185995624;0.028901047261107125;1.6146474488710992e-4;0.17162110738795705;NA;907;83
Unknown 3;11_Cluster_11;BdiBd21-3.4G0581000;BdiBd21-3.4G0581000;11;0;135;235;2.9207e-24;0.5142231947483589;0.02909990767804135;2.111664867128433e-4;0.2708898631720563;NA;711;52
Unknown 3;11_Cluster_11;BdiBd21-3.1G0958800;BdiBd21-3.1G0958800;11;1;135;268;9.952269999999996e-119;0.5864332603938731;0;0;1.837431798697454;1.3855502762488892e-122;91;6
Unknown 3;11_Cluster_11;BdiBd21-3.1G0966300;BdiBd21-3.1G0966300;11;0;135;240;4.99682e-31;0.5251641137855579;0;0;0.2651459196077796;NA;1317;113
Unknown 3;11_Cluster_11;BdiBd21-3.4G0022900;BdiBd21-3.4G0022900;11;0;135;278;6.63636e-31;0.6083150984682714;0.02832044586523667;3.041867595620659e-4;0.910941579280142;NA;425;16
Unknown 3;11_Cluster_11;BdiBd21-3.2G0276700;BdiBd21-3.2G0276700;11;0;135;259;1.4589199999999997e-30;0.5667396061269147;0.02832044586523667;2.171209182080854e-4;0.22009622881213084;NA;792;49
Unknown 3;11_Cluster_11;BdiBd21-3.3G0510700;BdiBd21-3.3G0510700;11;0;135;230;9.28548e-25;0.5032822757111597;0;0;0.20811902234749405;NA;1391;127
Unknown 3;11_Cluster_11;BdiBd21-3.3G0652700;BdiBd21-3.3G0652700;11;0;135;238;3.1902099999999987e-46;0.5207877461706784;0;0;0.1764637244762629;NA;1322;103
Unknown 3;11_Cluster_11;BdiBd21-3.1G0613800;BdiBd21-3.1G0613800;11;0;135;267;1.99848e-32;0.5842450765864332;0;0;0.8324514956063357;NA;1078;61
Unknown 3;11_Cluster_11;BdiBd21-3.2G0000500;BdiBd21-3.2G0000500;11;0;135;215;2.1491e-28;0.4704595185995624;0.02688042319412294;1.1915778211059087e-4;0.12566846375766472;NA;1201;108
Unknown 3;11_Cluster_11;BdiBd21-3.2G0186800;BdiBd21-3.2G0186800;11;0;135;260;8.32332e-22;0.5689277899343544;0.03113511594509455;4.3312731187287415e-4;0.5862212179581499;NA;387;17
Unknown 3;11_Cluster_11;BdiBd21-3.5G0066700;BdiBd21-3.5G0066700;11;0;135;231;1.9357199999999998e-29;0.5054704595185996;0.029923489970816106;1.9139269424524248e-4;0.21458949676875785;NA;709;51
Unknown 3;11_Cluster_11;BdiBd21-3.3G0257300;BdiBd21-3.3G0257300;11;0;135;242;4.98717e-40;0.5295404814004376;0.02913331744575437;1.705648633217214e-4;0.28813784772032563;NA;686;41
Unknown 3;11_Cluster_11;BdiBd21-3.2G0688100;BdiBd21-3.2G0688100;11;0;135;235;7.2353499999999985e-34;0.5142231947483589;0;0;0.2088281974460509;NA;1354;115
Unknown 3;11_Cluster_11;BdiBd21-3.4G0498200;BdiBd21-3.4G0498200;11;0;135;236;3.1259e-27;0.5164113785557987;0.028672451407064467;2.0787246537266304e-4;0.17180447282827255;NA;844;68
Unknown 3;11_Cluster_11;BdiBd21-3.4G0396500;BdiBd21-3.4G0396500;11;0;135;224;1.12049e-27;0.4901531728665208;0.028672451407064467;1.538359366607405e-4;0.18800666066258487;NA;926;86
Unknown 3;11_Cluster_11;BdiBd21-3.3G0622200;BdiBd21-3.3G0622200;11;1;135;275;1.4048999999999999e-111;0.6017505470459519;0;0;2.9100539324075574;4.7667889396150874e-127;78;4
Unknown 3;11_Cluster_11;BdiBd21-3.1G0931600;BdiBd21-3.1G0931600;11;1;135;198;3.763049999999999e-48;0.43326039387308535;0;0;0.19825437256032144;3.7555730273079707e-7;1127;78
Unknown 3;11_Cluster_11;BdiBd21-3.3G0165200;BdiBd21-3.3G0165200;11;0;135;244;3.59418e-46;0.5339168490153173;0.02785413775549073;1.3384390167061442e-4;0.2767554212507907;NA;850;53
Unknown 3;11_Cluster_11;BdiBd21-3.5G0224600;BdiBd21-3.5G0224600;11;1;135;198;4.42983e-33;0.43326039387308535;0.026350072165370768;1.0000278405845664e-4;0.16211355874979638;0.00128792640767949;1016;84
Unknown 3;11_Cluster_11;BdiBd21-3.3G0467400;BdiBd21-3.3G0467400;11;0;135;232;2.17269e-30;0.5076586433260394;0;0;0.20296020676131907;NA;1379;121
Unknown 3;11_Cluster_11;BdiBd21-3.2G0740000;BdiBd21-3.2G0740000;11;0;135;252;7.731929999999999e-35;0.5514223194748359;0;0;0.6747900457364373;NA;1132;82
Unknown 3;11_Cluster_11;BdiBd21-3.3G0146400;BdiBd21-3.3G0146400;11;1;135;207;1.63755e-28;0.4529540481400438;0.028225939371804287;1.3935732642370534e-4;0.13078602203231798;0.00458158729556895;882;75
Unknown 3;11_Cluster_11;BdiBd21-3.1G0860700;BdiBd21-3.1G0860700;11;0;135;247;1.24537e-24;0.5404814004376368;0;0;1.1588449507416836;NA;1072;77
Unknown 3;11_Cluster_11;BdiBd21-3.2G0075000;BdiBd21-3.2G0075000;11;1;135;243;7.32001e-31;0.5317286652078774;0.0294374936139815;1.987038176276864e-4;0.6766479988714593;5.95271554311084e-7;384;26
Unknown 3;11_Cluster_11;BdiBd21-3.2G0486500;BdiBd21-3.2G0486500;11;0;135;239;1.1304799999999998e-35;0.5229759299781181;0;0;0.24496509418682064;NA;1314;106
Unknown 3;11_Cluster_11;BdiBd21-3.3G0133400;BdiBd21-3.3G0133400;11;0;135;234;6.782019999999997e-32;0.5120350109409191;0.028225939371804287;1.445997648560788e-4;0.2505446319383304;NA;898;72
Unknown 3;11_Cluster_11;BdiBd21-3.2G0074800;BdiBd21-3.2G0074800;11;1;135;244;2.36865e-47;0.5339168490153173;0.027702095518834118;1.279635418299747e-4;0.5657914005360382;9.38349852821994e-6;536;35
