Label,Value,Area (µm²),Center_X,Center_Y,Center_Z
471949,78.8118,78.8118,-11.8213,42.3174,1
472397,76.7233,76.7233,4.75883,-66.9794,1
492365,29.6452,29.6452,14.2102,101.835,0.999999
471885,52.5551,52.5551,-12.5878,-13.9356,1
471757,42.6009,42.6009,-17.7481,99.4266,1
492333,80.6248,80.6248,-9.99601,109.357,1
471853,29.8431,29.8431,-12.6734,10.4516,0.999999
472173,105.834,105.834,-3.44369,-71.8959,1
492269,47.2413,47.2413,-21.0596,-140.2,1
472349,68.7798,68.7798,4.01229,-39.9051,1
492317,55.984,55.984,14.0534,75.0929,1
492253,45.6913,45.6913,-12.7977,-148.242,1
471613,44.084,44.084,-20.8188,-49.7419,1
492349,86.0562,86.0562,8.92402,168.217,1
471997,93.7705,93.7705,-11.2982,-180.447,1
471677,52.4771,52.4771,-21.0003,-69.6211,1
471933,52.482,52.482,-12.7754,-47.2677,1
492285,22.3682,22.3682,-20.9373,-112.935,1
472573,48.8308,48.8308,11.2107,-103.6,1
492291,22.3067,22.3067,5.03199,-171.082,0.999999
471683,66.9513,66.9513,-20.6994,2.78518,1
471939,65.3271,65.3271,-12.0308,33.4473,1
471619,59.641,59.641,-21.073,-17.78,1
471875,42.256,42.256,-12.483,-72.0276,1
472099,158.442,158.442,-3.95301,-5.54452,1
492323,33.9595,33.9595,-18.9405,73.6794,1
472163,102.587,102.587,-3.16912,36.8036,1
472419,24.0738,24.0738,5.91354,-186.192,0.999999
472595,32.5313,32.5313,11.1912,-27.2987,1
472339,46.3391,46.3391,4.64751,-106.89,1
492307,20.5778,20.5778,11.4613,-12.038,0.999999
472467,75.4944,75.4944,7.72838,133.869,1
471955,77.4457,77.4457,-10.7642,74.0704,1
472659,99.1838,99.1838,12.2064,30.6714,1
472403,116.524,116.524,4.66925,-1.16143,1
492371,65.2526,65.2526,16.8752,180.613,1
471891,80.3062,80.3062,-12.0936,16.5493,1
492339,84.8098,84.8098,-7.89366,161.256,1
471859,70.7807,70.7807,-12.5656,-128.177,0.999999
472243,139.381,139.381,-1.77339,104.564,1
472563,58.1241,58.1241,11.3997,-138.315,1
472587,29.9312,29.9312,11.8761,-56.7904,0.999999
472331,51.5967,51.5967,4.56719,-135.24,1
492299,58.3572,58.3572,-12.1694,-77.8371,1
471691,76.5158,76.5158,-20.1457,29.6234,1
471947,41.7261,41.7261,-12.3654,23.344,0.999999
492363,60.4244,60.4244,14.0577,115.061,1
471883,33.9408,33.9408,-13.1176,-33.8864,1
471755,73.1471,73.1471,-18.1232,91.6347,1
472523,44.923,44.923,11.0885,-88.6275,0.999999
472619,77.0167,77.0167,12.0133,-160.297,1
471851,49.3616,49.3616,-12.8521,-7.92324,1
472171,148.682,148.682,-3.71243,-106.677,1
472427,67.2149,67.2149,7.04666,112.034,1
492267,18.8028,18.8028,-20.4246,-150.485,1
492315,73.1008,73.1008,6.86935,63.2603,1
472219,90.3994,90.3994,-2.20794,57.721,1
471707,44.091,44.091,-19.2302,61.2631,1
471963,49.2645,49.2645,-10.0647,100.614,1
472155,116.517,116.517,-3.47302,-83.9306,1
472411,53.5704,53.5704,5.12158,32.0691,1
492379,64.274,64.274,-20.1563,-82.7019,1
472283,97.4941,97.4941,0.61807,165.81,1
471611,63.0681,63.0681,-21.1833,-56.2896,1
492347,64.932,64.932,9.04738,177.652,1
471931,49.8464,49.8464,-12.0405,-66.5773,1
492283,18.7764,18.7764,-21.2095,-94.0641,0.999999
472571,86.8559,86.8559,11.0813,-113.587,1
472327,38.5057,38.5057,4.60659,-155.669,0.999999
492295,38.2856,38.2856,4.2518,-98.0117,0.999999
471943,28.1994,28.1994,-11.5676,-173.193,1
471623,60.6121,60.6121,-21.07,-5.06345,1
472391,80.1362,80.1362,4.61081,-164.24,1
471879,32.1237,32.1237,-12.7308,-52.5177,0.999999
472615,18.6644,18.6644,12.4043,-177.307,0.999999
492327,36.4772,36.4772,-9.56998,116.931,1
471847,59.4947,59.4947,-13.2243,-28.3103,1
472231,106.002,106.002,-1.08437,117.749,1
472167,120.922,120.922,-3.80427,-148.762,1
492263,63.4258,63.4258,-19.5604,-174.161,1
472343,100.343,100.343,4.38088,-88.5601,1
492311,40.8531,40.8531,12.0151,13.9857,0.999999
472215,147.803,147.803,-3.25808,23.7662,1
472663,56.3872,56.3872,13.7673,83.9466,1
492375,45.3812,45.3812,14.9174,145.192,1
471927,35.294,35.294,-12.5321,-134.167,0.999999
472567,45.0778,45.0778,11.1305,-123.516,1
472591,57.2868,57.2868,10.8833,-43.3444,1
472335,45.1105,45.1105,4.55262,-120.119,1
492303,45.8441,45.8441,4.84504,-56.244,1
471951,49.3231,49.3231,-11.0153,58.0909,1
472143,120.271,120.271,-2.95373,-174.948,1
472399,57.046,57.046,4.66166,-48.8946,1
471887,41.345,41.345,-12.8229,-2.54157,0.999999
492335,73.1514,73.1514,-17.0631,138.096,1
472175,96.7501,96.7501,-3.40287,-61.0878,1
472559,70.3668,70.3668,11.418,-150.524,1
492319,42.8766,42.8766,12.4618,47.7951,1
471711,88.5251,88.5251,-18.572,81.4475,1
472159,145.334,145.334,-3.99922,-21.5669,1
472415,90.2468,90.2468,5.59609,41.8981,1
492255,12.6389,12.6389,4.20981,-147.508,0.999999
471615,84.345,84.345,-21.45,-34.8818,1
492351,63.0307,63.0307,7.87702,142.917,1
471999,70.5415,70.5415,-11.3197,50.9832,1
471679,54.1172,54.1172,-20.6318,-63.5182,1
471935,30.0456,30.0456,-12.0829,27.7715,0.999999
492287,73.0814,73.0814,-18.8807,-187.23,1
472575,47.8477,47.8477,11.1355,-96.2184,1


Area HeatMap results for mesh 1
Signal range: 0-250 µm²
