Label,Value,Area (µm²),Center_X,Center_Y,Center_Z
532892,119.978,119.978,-7.38958,-118.787,0.249995
533084,86.1398,86.1398,2.55281,109.968,0.249995
532956,67.5842,67.5842,-14.1467,-20.6365,0.249995
533468,97.4676,97.4676,3.00075,45.1315,0.249995
533180,58.641,58.641,0.457701,-41.4772,0.249995
533250,129.571,129.571,0.216454,-27.3565,0.249995
533122,129.125,129.125,0.460749,-59.2917,0.249995
533058,92.6657,92.6657,10.0646,60.7169,0.249995
532802,99.4465,99.4465,7.25058,-109.737,0.249995
533026,116.54,116.54,0.3229,-98.3032,0.249995
533154,55.9234,55.9234,-1.28914,184.498,0.249995
533090,118.851,118.851,3.54815,132.242,0.249995
533474,99.1576,99.1576,-3.62855,127.05,0.249995
533266,189.66,189.66,-15.6217,-129.527,0.249995
532946,126.467,126.467,-14.9079,-92.01,0.249995
533170,113.8,113.8,-14.3081,-34.9191,0.249995
533002,87.1536,87.1536,-15.0554,-109.513,0.249995
532874,63.4982,63.4982,10.1925,71.1475,0.249995
533450,20.8064,20.8064,-7.21853,-109.698,0.249995
532906,21.0514,21.0514,13.8425,-89.874,0.249995
533018,207.303,207.303,-0.0984973,-136.447,0.249995
533274,26.114,26.114,-0.437387,-190.417,0.249995
533210,83.3461,83.3461,-4.4582,78.0763,0.249995
532954,36.4078,36.4078,14.4144,-175.042,0.249995
533466,18.3406,18.3406,10.5288,31.2224,0.249995
533254,77.4046,77.4046,9.5355,102.182,0.249995
533318,53.8794,53.8794,-14.5605,-45.298,0.249995
533446,22.1661,22.1661,-16.3354,-175.665,0.249995
533030,71.4899,71.4899,-10.6151,110.575,0.249995
533158,18.1755,18.1755,0.425327,-47.2778,0.249995
532902,92.232,92.232,6.3269,4.75714,0.249995
533350,224.913,224.913,-15.6347,-155,0.249995
533478,57.6668,57.6668,-8.85106,165.779,0.249995
533462,133.615,133.615,-13.5634,25.9606,0.249995
533174,48.2988,48.2988,9.74478,116.93,0.249995
533238,22.6655,22.6655,6.99451,-118.955,0.249995
533006,57.6568,57.6568,10.5094,50.1902,0.249995
533326,57.4215,57.4215,6.41612,-8.32342,0.249995
533454,60.9537,60.9537,6.84832,-35.3275,0.249995
533294,119.578,119.578,0.302481,-6.74419,0.249995
533102,127.648,127.648,14.0475,-100.527,0.249995
533358,123.024,123.024,7.12577,-129.644,0.249995
533278,115.685,115.685,-0.329034,-181.08,0.249995
533086,24.9473,24.9473,-7.00348,-92.9172,0.249995
533470,85.1347,85.1347,-11.6831,68.9608,0.249995
532798,31.4075,31.4075,6.93141,-182.477,0.249995
533310,42.3844,42.3844,9.49631,110.527,0.249995
532734,33.0001,33.0001,-14.5228,-101.912,0.249995
532993,102.812,102.812,5.13275,182.606,0.249995
533089,25.179,25.179,-14.4625,-50.4235,0.249995
533345,107.793,107.793,-4.24941,64.914,0.249995
532961,29.793,29.793,-7.24023,-160.162,0.249995
533473,60.9799,60.9799,9.48879,87.0721,0.249995
533265,98.8406,98.8406,14.1605,-184.343,0.249995
532785,30.8399,30.8399,6.77693,-80.5257,0.249995
533233,123.547,123.547,7.37685,-151.228,0.249995
533193,101.019,101.019,-6.66993,-50.6253,0.249995
533449,103.289,103.289,-8.04547,-137.115,0.249995
533161,50.898,50.898,11.7188,163.45,0.249995
533097,29.9068,29.9068,14.1303,-111.912,0.249995
533273,97.208,97.208,-6.37395,-14.8032,0.249995
533209,75.5062,75.5062,-8.96262,155.434,0.249995
532953,69.02,69.02,12.8975,-15.0668,0.249995
533465,51.8485,51.8485,-12.6726,39.1274,0.249995
533113,131.73,131.73,0.363815,-79.1077,0.249995
532997,82.0536,82.0536,-1.63523,173.596,0.249996
532869,63.27,63.27,-6.53716,-25.462,0.249995
533317,90.3739,90.3739,6.84413,-71.2617,0.249995
533445,39.7847,39.7847,14.179,-153.893,0.249995
532901,37.7401,37.7401,6.02024,17.0711,0.249995
533477,56.6,56.6,11.3816,155.352,0.249995
532949,77.0293,77.0293,12.9494,-5.19632,0.249995
533461,80.6109,80.6109,-14.07,12.2722,0.249995
533237,166.754,166.754,-14.0518,-5.95683,0.249995
533069,66.6826,66.6826,2.65378,81.9157,0.249995
533453,16.9134,16.9134,6.63212,-41.4211,0.249995
533229,78.1528,78.1528,-4.69952,89.1214,0.249995
533021,97.2392,97.2392,6.88438,-90.3847,0.249995
533277,62.3848,62.3848,12.8311,4.24131,0.249995
533149,24.1499,24.1499,-14.1694,-26.3983,0.249995
533469,84.7336,84.7336,2.9492,56.691,0.249995
533251,78.3674,78.3674,12.1471,186.678,0.249996
533059,24.6565,24.6565,-15.292,-116.365,0.249995
532803,26.8173,26.8173,7.32181,-140.234,0.249995
533187,103.787,103.787,-16.5746,-183.423,0.249995
533443,23.6595,23.6595,13.8683,-192.528,0.249995
532899,54.9376,54.9376,2.58833,119.867,0.249995
533219,20.5177,20.5177,-6.47297,-31.2573,0.249995
533475,123.221,123.221,-2.76715,143.815,0.249995
533139,100.582,100.582,2.85494,69.9892,0.249995
533331,19.3294,19.3294,6.98787,-62.3344,0.249995
533107,74.1763,74.1763,-6.54078,15.745,0.249995
532851,63.4645,63.4645,-10.152,121.92,0.249995
533067,140.912,140.912,2.78432,30.4982,0.249995
532939,85.2616,85.2616,-6.81095,-38.788,0.249995
533451,107.644,107.644,-7.01123,-101.582,0.249995
533035,70.4216,70.4216,12.3135,13.8286,0.249995
532779,26.531,26.531,-6.65477,-72.7054,0.249995
533291,37.9173,37.9173,-6.23842,-5.22381,0.249995
533355,88.8814,88.8814,14.2548,-140.544,0.249995
532955,114.497,114.497,0.244848,-114.812,0.249995
533467,95.5005,95.5005,10.4612,38.957,0.249995
533255,111.304,111.304,-6.81367,-63.8498,0.249995
533127,27.7301,27.7301,14.4313,-148.771,0.249995
532871,130.822,130.822,-6.67926,-83.2371,0.249995
533191,100.921,100.921,-12.2746,48.4842,0.249995
533447,53.6204,53.6204,-16.1987,-170.996,0.249995
532967,127.166,127.166,7.09909,-171.89,0.249995
533479,49.2679,49.2679,-8.29884,173.764,0.249995
533079,121.83,121.83,2.45416,95.1267,0.249995
532823,108.184,108.184,6.3784,-21.6946,0.249995
533175,146.841,146.841,14.1351,-124.23,0.249995
533111,99.1145,99.1145,11.8424,174.175,0.249995
533007,149.021,149.021,-0.0261368,-159.753,0.249995
533103,25.22,25.22,-0.186607,-171.224,0.249995
533279,165.821,165.821,-8.00817,-172.793,0.249995
532959,34.4111,34.4111,7.12478,-99.9347,0.249995
533471,50.3413,50.3413,-11.6636,78.1616,0.249995
533055,66.2962,66.2962,-8.03354,181.786,0.249995
533183,20.8749,20.8749,-16.8859,-190.645,0.249995
532863,91.9307,91.9307,-9.45893,134.99,0.249995
532735,104.399,104.399,-4.96713,38.4626,0.249995


Area HeatMap results for mesh 1
Signal range: 0-250 µm²
