Label,Value,Area (µm²),Center_X,Center_Y,Center_Z
540084,24.8371,24.8371,-2.86048,-148.95,0.249995
540788,20.3668,20.3668,-3.82309,-68.0459,0.249995
540660,38.8177,38.8177,-5.17808,-90.4645,0.249995
540812,65.0052,65.0052,13.8214,-28.5759,0.249995
540044,17.3913,17.3913,-0.145129,-120.433,0.249995
540556,28.0547,28.0547,-23.7618,-189.667,0.249995
540748,66.4428,66.4428,-16.2105,-118.346,0.249995
540876,18.6692,18.6692,-13.7983,150.174,0.249995
540108,63.282,63.282,9.30006,25.1236,0.249995
540716,33.1431,33.1431,7.89825,-16.5937,0.249995
540844,18.2833,18.2833,-5.69064,28.7874,0.249995
540780,71.3948,71.3948,9.08276,-84.3598,0.249995
540396,54.3294,54.3294,14.1936,42.9179,0.249995
540652,67.7525,67.7525,2.39825,-94.8423,0.249995
540444,81.5116,81.5116,-20.9942,-164.104,0.249995
540828,48.8708,48.8708,-6.82034,8.21456,0.249995
540764,33.9981,33.9981,-15.9977,-113.52,0.249995
540636,34.1023,34.1023,-5.09517,71.3276,0.249995
540860,42.1475,42.1475,-5.54671,45.8397,0.249996
540348,72.3443,72.3443,15.5053,97.0637,0.249995
540028,61.2631,61.2631,2.16212,28.8108,0.249995
540802,31.8377,31.8377,-12.2966,-41.9295,0.249995
540290,67.5882,67.5882,-8.73498,-132.308,0.249995
540546,41.8968,41.8968,-13.451,-51.1248,0.249995
540866,35.0769,35.0769,-12.8868,96.9424,0.249995
540354,22.5223,22.5223,4.09967,-143.373,0.249995
540098,25.8651,25.8651,-7.02434,-5.46703,0.249995
540610,26.5999,26.5999,-11.9788,-173.957,0.249995
540450,46.3869,46.3869,15.5276,106.076,0.249995
540834,49.585,49.585,-14.5997,-3.13425,0.249995
540770,20.1335,20.1335,-4.92807,-94.2487,0.249995
540178,81.3612,81.3612,2.43468,130.704,0.249995
540818,54.3459,54.3459,8.15821,-7.62873,0.249995
540754,20.7334,20.7334,-0.301709,-187.932,0.249995
540882,18.4957,18.4957,-13.8655,152.898,0.249995
540850,43.2253,43.2253,2.19699,43.2064,0.249995
540338,72.7856,72.7856,8.09391,152.459,0.249995
540786,19.3162,19.3162,-14.3105,-72.8205,0.249995
540274,51.9989,51.9989,8.82191,103.942,0.249995
540018,96.922,96.922,-18.4422,-138.11,0.249995
540810,66.9807,66.9807,11.9481,-47.4126,0.249995
540298,63.0131,63.0131,-14.1176,48.0828,0.249995
540554,60.749,60.749,-5.43002,-173.883,0.249995
540746,23.0483,23.0483,-4.69931,-166.678,0.249995
540362,45.9998,45.9998,-7.3379,177.22,0.249995
540842,21.2785,21.2785,-6.30132,15.0292,0.249995
540778,51.9648,51.9648,8.2378,-97.2662,0.249995
540010,71.0058,71.0058,8.72642,121.852,0.249995
540698,54.635,54.635,-5.46505,58.4318,0.249995
540826,58.3684,58.3684,-6.59268,2.30368,0.249995
540762,20.2332,20.2332,-7.34155,-118.183,0.249995
540890,19.9103,19.9103,1.04579,163.445,0.249995
540378,52.1178,52.1178,-5.05457,77.3825,0.249995
540122,64.7618,64.7618,8.63853,35.9361,0.249995
540634,38.0673,38.0673,-12.3205,86.8174,0.249995
540858,35.5828,35.5828,1.48815,107.584,0.249995
540346,76.6726,76.6726,0.900161,-16.6829,0.249995
540794,25.4694,25.4694,-14.1895,-63.6285,0.249995
540026,31.1276,31.1276,2.0182,-161.226,0.249995
540538,73.1247,73.1247,10.1969,-69.5476,0.249995
540154,22.2654,22.2654,-15.06,-28.8986,0.249995
540666,47.3737,47.3737,-12.5202,-179.097,0.249995
540678,51.8765,51.8765,14.1644,166.701,0.249995
540806,18.6285,18.6285,-6.75957,-17.3026,0.249995
540870,25.4089,25.4089,-13.754,126.363,0.249995
540358,33.7236,33.7236,-14.4634,-81.4134,0.249995
540614,31.9299,31.9299,-14.3916,-89.5844,0.249995
540198,59.2967,59.2967,1.52617,71.3276,0.249995
540454,64.1725,64.1725,1.64776,80.9932,0.249995
540326,56.8726,56.8726,-15.4311,-23.3783,0.249995
540518,22.4692,22.4692,-10.4643,-154.145,0.249995
540694,37.1166,37.1166,-5.78152,90.3931,0.249995
540822,18.6416,18.6416,8.30745,5.27242,0.249995
540758,17.6362,17.6362,-20.8028,-132.352,0.249995
540886,45.2402,45.2402,-4.73563,123.81,0.249995
540118,52.5188,52.5188,2.02757,114.462,0.249996
540854,63.6322,63.6322,7.93955,67.3762,0.249995
540790,21.0115,21.0115,-3.3675,-60.5251,0.249995
540430,48.3489,48.3489,0.152273,-115.457,0.249995
540814,55.0669,55.0669,7.37531,-23.0385,0.249995
540046,76.0061,76.0061,-3.93488,184.454,0.249995
540238,62.9458,62.9458,-11.7239,-168.18,0.249995
540494,70.6768,70.6768,-12.1567,-46.3745,0.249995
540462,24.9657,24.9657,-23.7595,-187.081,0.249995
540846,23.4281,23.4281,1.5023,2.46473,0.249995
540782,37.3528,37.3528,1.92262,-87.4331,0.249995
540398,43.8261,43.8261,1.07722,-2.22809,0.249995
540654,17.92,17.92,-10.2119,-151.232,0.249995
540190,51.9384,51.9384,-13.6457,184.931,0.249995
540766,25.6782,25.6782,-15.7274,-108.292,0.249995
540510,38.2133,38.2133,8.32727,97.3897,0.249995
540894,37.7811,37.7811,2.70016,181.034,0.249995
540862,55.3413,55.3413,-14.0493,62.7204,0.249995
540606,62.0245,62.0245,15.6483,20.9886,0.249995
540798,19.6054,19.6054,5.49254,-47.6083,0.249995
540673,51.7794,51.7794,3.22009,-77.8101,0.249995
540801,63.8916,63.8916,-1.90155,-44.71,0.249995
540865,36.749,36.749,-12.0095,91.999,0.249995
540353,76.4384,76.4384,14.234,178.724,0.249995
540609,28.8984,28.8984,-5.26671,131.833,0.249995
540705,25.5647,25.5647,0.627988,-6.75301,0.249995
540193,29.7346,29.7346,-2.68728,-136.382,0.249995
540449,50.9505,50.9505,9.12012,16.53,0.249995
540833,19.146,19.146,-15.1541,-7.26752,0.249995
540577,44.3305,44.3305,14.6769,29.983,0.249995
540769,55.3263,55.3263,-5.59909,-98.7981,0.249995
540689,65.3795,65.3795,15.0171,70.9879,0.249995
540817,14.0554,14.0554,7.78138,-12.6223,0.249995
540849,18.4839,18.4839,1.51639,39.0541,0.249995
540593,88.244,88.244,15.1859,8.84302,0.249995
540785,20.2613,20.2613,-4.20974,-76.0029,0.249995
540273,28.9011,28.9011,14.7375,36.0945,0.249995
540401,44.3314,44.3314,-16.0007,-11.4163,0.249995
540681,35.7673,35.7673,-21.5632,-169.389,0.249995
540809,71.2784,71.2784,10.9537,-58.202,0.249995
540361,56.9472,56.9472,-11.9762,80.4976,0.249995
540841,65.7915,65.7915,-13.9573,34.4158,0.249995
540777,32.9347,32.9347,8.20493,-104.081,0.249995
540697,28.9699,28.9699,-17.2078,-122.5,0.249995
540825,23.3089,23.3089,-6.67214,-2.27712,0.249995
540057,39.9995,39.9995,8.77917,10.036,0.249995
540761,39.2548,39.2548,-17.1717,-125.756,0.249995
540889,65.1802,65.1802,1.44871,158.048,0.249995
540377,22.51,22.51,9.76036,-77.0872,0.249995
540121,30.379,30.379,1.67571,151.558,0.249995
540729,48.0812,48.0812,-11.777,-33.1006,0.249995
540857,49.8028,49.8028,1.91192,101.117,0.249995
540345,50.4808,50.4808,-6.70048,-185.755,0.249995
540793,38.1717,38.1717,-14.0631,-54.9273,0.249995
540025,57.6233,57.6233,-14.6146,173.612,0.249995
540409,68.2298,68.2298,-5.89581,142.396,0.249995
540805,43.4889,43.4889,-7.51387,-26.4658,0.249995
540869,53.9773,53.9773,-13.7296,114.441,0.249995
540101,106.558,106.558,-22.9787,-181.64,0.249995
540709,41.3361,41.3361,-20.7467,-158.363,0.249995
540197,72.1078,72.1078,-14.2932,-76.7021,0.249995
540005,20.2401,20.2401,-1.64807,-131.789,0.249995
540901,43.1204,43.1204,-14.9933,21.7682,0.249995
540389,33.7305,33.7305,-2.48093,-144.431,0.249995
540821,51.3411,51.3411,8.33322,0.03355,0.249995
540757,42.2732,42.2732,-11.5216,-158.621,0.249995
540885,28.9698,28.9698,-5.86101,128.114,0.249995
540373,48.0325,48.0325,-5.44989,65.2689,0.249995
540725,48.4437,48.4437,-14.0082,160.665,0.249995
540469,34.0088,34.0088,-15.3041,-97.5799,0.249995
540853,82.4419,82.4419,14.5521,59.8439,0.249995
540085,19.6009,19.6009,-3.05212,-140.435,0.249995
540789,43.3019,43.3019,-4.17016,-64.5643,0.249995
540277,74.1788,74.1788,-20.9929,-174.344,0.249995
540533,66.1949,66.1949,15.4351,81.2999,0.249995
540405,69.2253,69.2253,14.9003,145.16,0.249995
540813,18.2116,18.2116,7.10198,-28.2955,0.249995
540045,40.4075,40.4075,-15.7793,-101.095,0.249995
540493,80.0879,80.0879,8.54442,88.9289,0.249995
540877,59.117,59.117,-13.3741,144.931,0.249995
540205,73.1949,73.1949,1.65442,144.761,0.249995
540845,41.8412,41.8412,-5.79254,32.4419,0.249995
540781,17.4822,17.4822,2.83023,-83.1615,0.249995
540269,41.703,41.703,14.0768,50.3516,0.249995
540653,39.147,39.147,-14.4563,-66.417,0.249995
540701,52.1408,52.1408,-14.5741,166.741,0.249995
540189,29.2845,29.2845,1.9369,137.988,0.249995
540765,26.6414,26.6414,-16.0283,-110.716,0.249995
540893,40.0691,40.0691,2.23458,187.715,0.249995
540861,26.2012,26.2012,-14.2316,58.3364,0.249995
540541,55.3134,55.3134,-3.83138,-155.316,0.249995
540157,43.7531,43.7531,8.00806,54.1078,0.249995
540803,66.0705,66.0705,-11.9426,-37.9902,0.249995
540035,52.7235,52.7235,-6.85711,170.502,0.249995
540739,93.4532,93.4532,7.87579,166.711,0.249995
540867,30.3464,30.3464,-12.6037,102.872,0.249995
540611,99.552,99.552,3.46762,-152.205,0.249995
540835,20.5012,20.5012,-15.1486,1.3936,0.249995
540771,17.0441,17.0441,-6.8367,-112.324,0.249995
540899,50.873,50.873,-14.5834,14.5663,0.249995
540643,79.3122,79.3122,8.76919,139.621,0.249995
540691,29.0959,29.0959,0.297405,-29.0894,0.249995
540819,15.2289,15.2289,14.231,-22.2938,0.249995
540307,35.9692,35.9692,-4.86939,-162.21,0.249995
540051,24.489,24.489,-13.3665,-183.974,0.249995
540755,33.8099,33.8099,0.268191,-183.992,0.249995
540883,20.851,20.851,-5.26634,113.398,0.249995
540627,104.742,104.742,4.569,-135.201,0.249995
540851,19.6249,19.6249,15.2988,-7.68744,0.249995
540787,42.725,42.725,-14.2014,-70.0919,0.249995
540147,46.2937,46.2937,-7.02286,-21.1825,0.249995
540427,56.9686,56.9686,-0.819589,-126.079,0.249995
540811,55.65,55.65,13.046,-37.4705,0.249995
540747,56.5532,56.5532,-14.8551,-93.5155,0.249995
540107,33.7303,33.7303,-6.04459,101.132,0.249995
540203,55.3313,55.3313,8.63401,75.7478,0.249995
540459,18.3244,18.3244,0.642742,-110.218,0.249995
540843,43.6449,43.6449,-5.95193,18.5915,0.249995
540075,34.1044,34.1044,0.927485,-178.858,0.249995
540779,16.9969,16.9969,9.17103,-91.2571,0.249995
540139,43.5166,43.5166,1.80143,121.65,0.249995
540699,62.1458,62.1458,6.39134,-120.576,0.249995
540187,41.8353,41.8353,7.14636,59.9175,0.249995
540827,23.841,23.841,-7.02942,12.3133,0.249995
540763,27.9223,27.9223,-7.34285,-115.107,0.249995
540891,80.6943,80.6943,15.39,116.461,0.249995
540859,40.6173,40.6173,-5.76114,40.4845,0.249995
540347,26.4678,26.4678,-5.33285,25.6027,0.249995
540795,61.2622,61.2622,-13.6771,-60.2867,0.249995
540411,35.1516,35.1516,-5.77069,105.352,0.249995
540155,49.1594,49.1594,8.18217,45.9094,0.249995
540423,91.0572,91.0572,1.39645,-170.033,0.249995
540807,25.4812,25.4812,-7.16242,-14.4595,0.249995
540295,21.3226,21.3226,-8.84324,-138.328,0.249995
540551,51.1728,51.1728,-5.72925,117.782,0.249995
540871,52.925,52.925,-13.1402,121.477,0.249995
540359,25.2778,25.2778,-13.7988,155.921,0.249995
540199,20.572,20.572,3.61097,-72.1269,0.249995
540455,45.8818,45.8818,1.22809,89.2928,0.249995
540839,21.5029,21.5029,-14.7358,25.7037,0.249995
540775,16.8041,16.8041,6.63537,-114.2,0.249995
540391,20.5319,20.5319,5.95193,-126.601,0.249995
540823,24.5418,24.5418,-15.0675,9.92848,0.249995
540055,25.622,25.622,-7.16814,22.7296,0.249995
540759,29.3669,29.3669,-16.1872,-131.704,0.249995
540887,49.7349,49.7349,-6.31237,150.238,0.249995
540375,45.8034,45.8034,-13.0335,180.367,0.249995
540119,46.2926,46.2926,-14.1146,54.1582,0.249995
540855,46.9871,46.9871,1.97138,49.5889,0.249995
540791,78.9762,78.9762,-3.30297,-54.9779,0.249995
540407,23.1067,23.1067,-1.821,-39.3751,0.249995
540663,20.366,20.366,-5.35029,-180.445,0.249995
540047,45.3623,45.3623,-7.48947,-122.468,0.249995
540879,32.7557,32.7557,-13.2899,133.847,0.249995
540463,44.8232,44.8232,-14.7623,-16.7402,0.249995
540847,46.9934,46.9934,1.85274,7.14475,0.249996
540079,52.983,52.983,-5.41643,52.0032,0.249995
540783,24.8748,24.8748,-5.12677,-86.2512,0.249995
540703,23.2977,23.2977,0.875759,-10.1262,0.249995
540831,40.6333,40.6333,1.65285,22.5364,0.249995
540767,53.5588,53.5588,-15.9837,-105.096,0.249995
540511,51.338,51.338,0.276599,174.579,0.249995
540895,24.2747,24.2747,-13.4064,192.29,0.249995
540863,28.8909,28.8909,-13.1564,67.3258,0.249995
540095,57.9501,57.9501,1.29447,-104.326,0.249995
540799,66.8387,66.8387,5.88741,-41.6922,0.249995
540031,39.0668,39.0668,-18.8988,-143.854,0.249995


Area HeatMap results for mesh 1
Signal range: 0-250 µm²
