Label,Value,Area (µm²),Center_X,Center_Y,Center_Z
580714,60.5885,60.5885,7.65512,123.048,0.249995
582122,94.6457,94.6457,-6.25915,173.913,0.249995
581146,37.453,37.453,0.413566,81.3453,0.249995
581914,51.8229,51.8229,-17.2681,-92.4871,0.249995
580890,86.1286,86.1286,-0.149045,20.5746,0.249995
582042,67.4173,67.4173,-5.93222,131.646,0.249995
581850,21.4267,21.4267,11.0998,-151.398,0.249995
581818,52.3983,52.3983,-14.2351,-188.23,0.249995
582074,83.0666,83.0666,0.419783,90.045,0.249995
582010,23.8897,23.8897,-16.2899,-15.9177,0.249995
581638,39.0828,39.0828,0.552248,137.267,0.249995
581894,24.2278,24.2278,-18.3838,-100.437,0.249995
582022,29.3802,29.3802,-14.8955,19.6845,0.249995
581510,57.2215,57.2215,7.89556,73.2152,0.249995
581958,37.8948,37.8948,-8.18643,31.8664,0.249995
581830,18.2944,18.2944,-20.254,-166.826,0.249995
582086,39.554,39.554,-12.0584,96.8287,0.249995
581926,16.461,16.461,12.9003,-97.1103,0.249995
581990,54.7141,54.7141,7.0373,-18.4809,0.249995
582118,61.7911,61.7911,6.01397,178.379,0.249995
581846,23.4227,23.4227,3.64514,-140.179,0.249995
582102,97.97,97.97,0.276176,168.046,0.249995
581942,70.158,70.158,-8.92233,-47.1625,0.249995
582070,52.0067,52.0067,-12.8675,63.0783,0.249995
581878,22.268,22.268,11.3814,-137.062,0.249995
581390,97.8152,97.8152,14.7558,58.0553,0.249995
581262,130.247,130.247,10.5957,-161.086,0.249995
582030,59.2408,59.2408,-7.35512,39.4472,0.249995
581966,9.99636,9.99636,-16.5127,-52.3258,0.249995
581838,28.038,28.038,-19.4674,-142.068,0.249995
581934,59.1306,59.1306,13.6137,-62.8714,0.249995
581806,69.8201,69.8201,7.3572,82.5205,0.249995
581038,56.3941,56.3941,14.843,104.967,0.249995
581870,63.367,63.367,-10.4346,-110.707,0.249995
580846,66.3374,66.3374,6.81416,160.825,0.249995
581918,28.4822,28.4822,-2.31491,-87.4509,0.249995
581214,86.6791,86.6791,12.2609,-121.727,0.249995
581086,46.8321,46.8321,15.0965,16.6916,0.249995
581598,97.1176,97.1176,0.628703,127.173,0.249996
581950,76.8519,76.8519,-9.20733,-19.8233,0.249995
581822,17.7745,17.7745,-20.9968,-177.496,0.249995
582078,55.9126,55.9126,-12.4282,76.9206,0.249995
582014,17.1704,17.1704,7.04305,12.1033,0.249995
581886,17.3526,17.3526,-18.6203,-125.028,0.249995
582017,85.6736,85.6736,-7.79361,24.0044,0.249995
581697,76.8503,76.8503,-1.21281,-52.7299,0.249995
581953,23.7092,23.7092,-16.0267,-2.35401,0.249995
581825,68.9735,68.9735,-13.7456,-164.345,0.249995
582081,72.8466,72.8466,-5.4687,106.519,0.249995
581665,73.8129,73.8129,0.684316,145.267,0.249995
581921,65.2476,65.2476,5.31864,-97.0772,0.249995
581985,18.2587,18.2587,13.4671,-45.7983,0.249995
581857,75.1312,75.1312,-11.1348,-118.329,0.249995
581265,97.1999,97.1999,7.37729,48.5394,0.249995
581681,68.0283,68.0283,0.41702,155.391,0.249995
581937,13.2395,13.2395,-1.80716,-46.1834,0.249995
581553,91.0008,91.0008,13.7078,-52.974,0.249995
581961,20.7191,20.7191,-17.648,-69.6525,0.249995
581833,88.7208,88.7208,-13.0024,-154.016,0.249995
582089,59.4865,59.4865,-12.1001,110.274,0.249995
581577,113.354,113.354,13.3171,-76.792,0.249994
581161,91.413,91.413,-14.4133,-178.362,0.249995
581801,31.9172,31.9172,13.7433,151.571,0.249995
581993,92.8613,92.8613,7.06674,-9.85181,0.249995
581913,104.696,104.696,-9.96156,-73.2518,0.249995
582041,84.6256,84.6256,-5.81559,118.978,0.249995
580953,22.7619,22.7619,10.1661,-170.946,0.249995
581849,90.0738,90.0738,2.71296,-153.951,0.249995
582105,68.152,68.152,-6.20118,141.728,0.249995
581689,48.8742,48.8742,7.2421,-1.00179,0.249995
581945,90.5496,90.5496,6.09913,-46.1973,0.249995
582073,86.6528,86.6528,-6.10408,81.9832,0.249995
582009,22.4786,22.4786,-16.4522,-12.1299,0.249995
581881,64.2795,64.2795,5.11046,-117.175,0.249995
581113,57.2245,57.2245,14.0294,135.509,0.249995
581893,20.5735,20.5735,-18.3962,-103.765,0.249995
582021,24.5107,24.5107,-15.4394,15.1589,0.249995
581829,34.2744,34.2744,-20.1369,-171.256,0.249995
581925,111.868,111.868,12.9043,-106.015,0.249995
581989,14.4005,14.4005,6.81327,-23.0787,0.249995
581909,78.3707,78.3707,-10.9629,-100.554,0.249995
581269,91.6322,91.6322,-0.938584,-24.6625,0.249995
580693,32.5416,32.5416,7.76767,115.445,0.249995
581973,27.3382,27.3382,-16.5664,-41.7814,0.249995
581845,110.814,110.814,4.36008,-131.673,0.249995
581941,75.6282,75.6282,-9.38316,-55.8543,0.249995
581045,43.5832,43.5832,2.31796,-165.525,0.249995
580981,157.812,157.812,-2.72561,-99.6104,0.249994
581365,25.9273,25.9273,2.47792,-160.852,0.249995
581901,17.1783,17.1783,-18.0466,-97.3808,0.249995
581389,50.6146,50.6146,-1.01965,-16.0119,0.249995
581773,66.2188,66.2188,13.8531,144.269,0.249995
581965,28.6888,28.6888,-16.738,-55.256,0.249995
581837,42.4122,42.4122,-19.3271,-148.463,0.249995
581069,59.0248,59.0248,6.74318,-36.5581,0.249995
581933,12.2367,12.2367,13.7734,-67.9511,0.249995
581037,75.93,75.93,14.5618,95.9651,0.249995
581869,10.8793,10.8793,-18.9453,-110.236,0.249995
581917,28.2604,28.2604,-17.4239,-73.739,0.249995
581853,23.8102,23.8102,12.0919,-128.73,0.249995
582109,73.7797,73.7797,-12.6265,144.388,0.249995
581949,69.1635,69.1635,-8.64585,-11.3634,0.249995
581821,12.7081,12.7081,-21.4601,-180.42,0.249995
582077,28.7118,28.7118,-11.9252,83.3337,0.249995
582013,45.394,45.394,-0.413747,1.10914,0.249995
582019,90.2094,90.2094,-0.473655,9.48001,0.249995
581955,53.8662,53.8662,-15.2099,9.21125,0.249995
581827,104.548,104.548,2.38267,-174.105,0.249996
581155,81.61,81.61,14.907,25.58,0.249995
581923,62.7196,62.7196,4.97954,-107.353,0.249995
580771,99.3417,99.3417,7.24533,135.354,0.249995
580707,86.2431,86.2431,7.4716,28.9014,0.249995
581859,75.2539,75.2539,-11.7763,-132.671,0.249995
582115,85.1506,85.1506,-12.3497,167.67,0.249995
582035,45.115,45.115,-6.73927,59.4524,0.249995
581523,24.7863,24.7863,13.1507,-85.2112,0.249995
581971,28.8799,28.8799,-16.6071,-49.306,0.249995
581075,72.6016,72.6016,14.2223,-23.6635,0.249995
580787,25.5926,25.5926,9.62203,-192.086,0.249995
582067,54.6242,54.6242,-13.3661,44.2515,0.249995
580979,71.9907,71.9907,14.8215,-4.44089,0.249996
581963,53.7636,53.7636,-9.82408,-64.0625,0.249995
581451,48.8998,48.8998,0.415987,61.5958,0.249995
581835,77.9746,77.9746,-12.6414,-141.743,0.249995
582091,46.1096,46.1096,-12.1039,118.545,0.249995
581931,17.4855,17.4855,-2.08225,-72.9924,0.249995
581995,15.3935,15.3935,14.5678,-18.039,0.249995
582123,68.9808,68.9808,11.929,185.776,0.249995
581915,38.1724,38.1724,-17.1688,-85.4859,0.249995
580763,44.0001,44.0001,14.3514,87.5511,0.249995
581467,100.914,100.914,0.259179,72.2888,0.249995
581595,53.8817,53.8817,14.7969,68.8102,0.249995
581691,69.0333,69.0333,7.3761,65.0776,0.249995
581819,13.6727,13.6727,-20.9364,-187.495,0.249995
580795,78.6506,78.6506,7.25772,149.474,0.249995
582075,54.4133,54.4133,-12.3697,89.6516,0.249995
581883,28.2908,28.2908,-19.0676,-136.631,0.249995
582023,28.7967,28.7967,-14.7974,24.6327,0.249995
581831,21.2311,21.2311,-20.5319,-163.55,0.249995
582087,38.4994,38.4994,-11.4133,102.684,0.249995
581671,24.7503,24.7503,-6.92032,-189.554,0.249995
581927,68.371,68.371,12.9504,-91.3356,0.249995
581799,55.7405,55.7405,7.18188,37.8996,0.249995
581863,17.0299,17.0299,-19.0711,-116.569,0.249995
582119,40.8291,40.8291,6.49211,169.707,0.249995
581911,79.3502,79.3502,-9.96677,-90.2692,0.249995
580887,48.0295,48.0295,14.378,10.5169,0.249995
581783,96.1366,96.1366,-6.26766,-170.55,0.249995
581847,35.8755,35.8755,3.60977,-143.99,0.249995
581943,75.0305,75.0305,-9.3911,-38.1121,0.249995
582071,28.4418,28.4418,-12.678,70.0451,0.249995
580983,55.7857,55.7857,12.4927,176.38,0.249995
581879,89.6091,89.6091,11.455,-144.232,0.249995
580815,54.8137,54.8137,-1.32147,-33.3915,0.249995
581935,15.1867,15.1867,6.17702,-63.3128,0.249995
581871,14.5903,14.5903,-10.5867,-106.286,0.249995
581919,88.2617,88.2617,-2.00067,-80.1045,0.249995
581983,27.6697,27.6697,-16.3966,-37.4949,0.249995
581855,20.6571,20.6571,-5.20245,-152.366,0.249995
582111,43.9761,43.9761,-12.1524,125.436,0.249995
581951,63.0946,63.0946,-9.04794,-29.124,0.249995
581823,9.73715,9.73715,-20.4143,-175.039,0.249995
582079,80.5287,80.5287,1.05791,101.747,0.249995
582015,78.8314,78.8314,7.45335,18.4108,0.249995
580991,82.8728,82.8728,-0.130785,52.8144,0.249996
581887,37.1336,37.1336,-18.8007,-120.726,0.249995


Area HeatMap results for mesh 1
Signal range: 0-250 µm²
