Label,Value,Area (µm²),Center_X,Center_Y,Center_Z
537884,21.9676,21.9676,-11.2279,30.9306,0.249995
537372,60.7386,60.7386,3.43587,-109.446,0.249995
537180,115.125,115.125,18.6873,-180.387,0.249995
537820,100.987,100.987,17.6374,-164.22,0.249995
537660,47.2779,47.2779,-3.88329,-113.394,0.249995
537724,43.6943,43.6943,-4.48602,-31.9787,0.249995
537852,19.2197,19.2197,-4.25864,-49.6466,0.249995
537858,10.4028,10.4028,9.41072,-33.7684,0.249995
536770,40.3282,40.3282,8.94052,19.3951,0.249995
537538,76.2495,76.2495,-3.88906,-140.085,0.249995
537634,75.1888,75.1888,2.23373,31.4278,0.249995
537122,64.792,64.792,8.79029,125.458,0.249995
537058,24.0882,24.0882,10.8793,-148.358,0.249995
537618,54.2306,54.2306,9.21381,67.6334,0.249995
537874,17.5072,17.5072,-11.7555,-16.0586,0.249995
537362,20.0783,20.0783,11.1979,-180.44,0.249995
537746,17.4263,17.4263,17.8013,-156.026,0.249995
536914,50.6439,50.6439,-11.161,-116.842,0.249995
536786,54.0748,54.0748,3.08665,157.833,0.249995
537810,69.9536,69.9536,-3.50343,-174.903,0.249995
537906,26.7064,26.7064,-10.5882,181.811,0.249995
537842,16.1794,16.1794,16.7647,-73.1727,0.249995
537074,54.988,54.988,10.8213,-127.555,0.249995
537866,11.8872,11.8872,9.21525,-23.9704,0.249995
537354,62.6418,62.6418,-3.62559,138.803,0.249995
536970,43.0512,43.0512,2.97993,70.3439,0.249995
537418,40.0189,40.0189,-11.1654,-110.105,0.249995
537898,50.3,50.3,-3.97017,90.4517,0.249995
537258,39.8058,39.8058,8.94317,1.20177,0.249995
537834,18.1701,18.1701,2.84332,-96.994,0.249995
537322,57.6392,57.6392,-11.2291,125.101,0.249995
537882,63.9685,63.9685,2.47924,6.92747,0.249995
537370,73.7084,73.7084,2.85717,79.0785,0.249995
537434,62.698,62.698,8.78255,114.447,0.249995
537818,25.6936,25.6936,10.9812,-166.743,0.249995
537658,77.0783,77.0783,2.97153,96.3295,0.249995
537850,15.0247,15.0247,-11.939,-78.9341,0.249995
537862,17.1758,17.1758,-4.8178,-27.5614,0.249995
537414,36.3687,36.3687,9.09094,-14.3851,0.249995
537894,44.0386,44.0386,-11.4094,68.6475,0.249995
537766,90.4011,90.4011,2.98636,132.854,0.249995
536806,52.6719,52.6719,-4.13571,110.369,0.249995
537830,12.0202,12.0202,9.99403,-99.4577,0.249995
537062,30.9778,30.9778,-3.43794,160.95,0.249995
536854,53.0737,53.0737,-10.7626,142.625,0.249995
537878,16.5204,16.5204,-11.3175,19.6538,0.249995
537174,74.9874,74.9874,-5.04165,-13.702,0.249995
537430,37.832,37.832,-4.84071,-75.8029,0.249995
537814,47.098,47.098,-3.62297,-165.564,0.249995
536886,89.0098,89.0098,16.9902,-119.792,0.249995
537910,68.2705,68.2705,9.09314,174.018,0.249995
537270,80.4368,80.4368,14.9168,20.0823,0.249995
537846,31.493,31.493,-11.956,-68.0541,0.249995
537590,34.0849,34.0849,15.2909,10.8576,0.249996
537870,38.3373,38.3373,-11.7767,-7.95526,0.249995
537806,60.9215,60.9215,-3.19898,-185.432,0.249995
537294,76.9622,76.9622,3.57089,-133.5,0.249995
537518,65.6376,65.6376,-10.7024,133.948,0.249995
537838,18.7871,18.7871,2.40176,-81.0279,0.249995
537582,39.011,39.011,-11.4617,-40.6199,0.249995
537886,53.015,53.015,-4.09883,44.9089,0.249995
537758,52.3441,52.3441,2.53888,121.636,0.249995
537694,20.8903,20.8903,19.0622,-188.919,0.249995
537182,35.8313,35.8313,9.89664,-49.7538,0.249995
536798,26.1095,26.1095,16.5239,-98.7532,0.249995
537822,103.358,103.358,3.88925,-147.552,0.249996
537054,93.3848,93.3848,17.7437,-136.339,0.249995
537854,13.553,13.553,10.0517,-39.372,0.249995
537086,42.3592,42.3592,-10.9299,-170.405,0.249995
537857,55.7058,55.7058,15.8277,-35.3395,0.249995
536961,110.738,110.738,3.5036,-121.28,0.249995
537665,55.1253,55.1253,2.77776,49.4124,0.249995
537409,18.866,18.866,-11.2085,-121.913,0.249995
537537,35.0309,35.0309,-4.42272,26.0621,0.249995
537633,49.2381,49.2381,-3.82104,82.7756,0.249995
537761,26.5339,26.5339,10.1458,-102.569,0.249995
537185,60.3203,60.3203,-3.98815,52.6762,0.249995
537569,24.5941,24.5941,-10.7905,-152.956,0.249995
537745,66.3492,66.3492,-10.8729,-146.342,0.249995
537169,41.7243,41.7243,9.71237,-62.6246,0.249995
537809,18.8672,18.8672,-3.45944,-180.284,0.249995
537905,62.056,62.056,-3.60192,172.976,0.249995
537265,53.4052,53.4052,-4.91592,19.8304,0.249995
537521,45.1238,45.1238,-10.975,85.8933,0.249995
536945,60.0965,60.0965,-11.0842,-133.61,0.249995
537841,29.7108,29.7108,9.82231,-72.962,0.249995
537585,61.2277,61.2277,-4.49501,0.060853,0.249995
537865,43.8915,43.8915,-11.9015,-20.7852,0.249995
537545,56.1737,56.1737,15.2704,-8.68031,0.249995
537897,32.729,32.729,-10.7499,80.8859,0.249995
537833,14.0869,14.0869,10.0659,-105.98,0.249995
537321,71.4462,71.4462,8.67483,28.4152,0.249995
537065,19.4021,19.4021,10.7677,-144.427,0.249995
537881,14.4656,14.4656,2.10075,1.47063,0.249995
537177,62.7809,62.7809,-11.8836,-50.7233,0.249995
536793,23.6407,23.6407,-4.75612,30.3438,0.249995
537817,14.1618,14.1618,11.0788,-170.026,0.249995
537305,20.6582,20.6582,16.6344,-112.139,0.249995
536761,79.4768,79.4768,3.05354,146.624,0.249995
537849,30.1361,30.1361,-11.5685,-60.6145,0.249995
537593,45.5824,45.5824,16.4264,-51.9912,0.249995
537861,70.9977,70.9977,2.45189,-25.2936,0.249995
537733,42.7482,42.7482,2.60833,87.3849,0.249995
536965,17.4797,17.4797,10.4485,-151.945,0.249995
537477,63.8078,63.8078,14.7477,82.9218,0.249995
537029,19.1174,19.1174,11.5217,-183.632,0.249995
537893,36.1688,36.1688,-10.7141,56.3407,0.249995
537253,89.9384,89.9384,4.36522,-181.654,0.249995
537509,40.232,40.232,-11.6448,-34.7493,0.249995
537701,43.1905,43.1905,-11.9171,0.0601921,0.249995
537445,80.172,80.172,14.786,33.5722,0.249995
537317,75.001,75.001,14.7779,64.5697,0.249995
537061,51.7089,51.7089,10.8341,-138.988,0.249995
537877,40.303,40.303,-11.4869,15.5049,0.249995
537365,77.4799,77.4799,16.828,-105.704,0.249995
537813,15.2237,15.2237,-3.74435,-169.586,0.249995
537045,76.1077,76.1077,2.94196,177.793,0.249995
537909,39.8485,39.8485,-3.85904,190.292,0.249995
537269,93.5396,93.5396,-4.08377,-125.433,0.249995
537845,27.09,27.09,9.9954,-54.8563,0.249995
537589,31.3364,31.3364,-11.2191,5.28281,0.249995
537677,72.2348,72.2348,14.4987,145.625,0.249995
537805,21.1881,21.1881,-3.45664,-190.771,0.249995
537389,43.6802,43.6802,14.6725,102.796,0.249995
536749,28.701,28.701,-4.36367,-6.16076,0.249995
537517,52.5136,52.5136,14.7636,45.1365,0.249995
537837,90.2631,90.2631,10.0284,-84.2544,0.249995
536861,40.9813,40.9813,-3.60443,145.885,0.249995
537885,14.3083,14.3083,-4.22488,40.2533,0.249995
537373,58.3676,58.3676,-10.709,187.714,0.249996
537757,71.1614,71.1614,-11.7718,-89.992,0.249995
537821,17.0383,17.0383,3.88255,-155.063,0.249995
537533,37.9616,37.9616,-4.17491,-107.676,0.249995
537853,57.7492,57.7492,-4.24761,-44.6074,0.249995
537085,28.5595,28.5595,9.80506,-68.0098,0.249995
537597,43.6007,43.6007,16.5265,-45.2706,0.249995
537603,25.3543,25.3543,-3.80763,-146.871,0.249995
537859,26.8604,26.8604,9.21335,-30.8899,0.249995
537731,72.9619,72.9619,15.2768,1.72546,0.249995
537219,47.627,47.627,-11.3664,106.103,0.249995
536963,53.848,53.848,2.23202,40.7268,0.249995
537411,36.0115,36.0115,14.5735,74.2635,0.249995
537123,55.1767,55.1767,9.19509,-6.44967,0.249995
537891,86.0337,86.0337,9.25213,54.7854,0.249995
537507,71.5617,71.5617,-4.83214,-65.3451,0.249995
537059,22.0974,22.0974,10.8909,-133.192,0.249995
537107,77.4807,77.4807,9.15837,88.458,0.249995
537875,29.5623,29.5623,-12.0804,-12.6732,0.249995
537363,53.6945,53.6945,10.9776,-175.053,0.249995
537747,38.2906,38.2906,-10.9639,99.8642,0.249995
536915,44.5434,44.5434,-4.41373,67.1156,0.249995
537427,79.0322,79.0322,8.92185,101.863,0.249995
537811,17.7935,17.7935,4.01801,-174.066,0.249995
537043,64.0649,64.0649,2.93196,166.913,0.249995
537555,72.1468,72.1468,-10.7093,151.441,0.249995
537907,67.083,67.083,-10.6528,175.125,0.249995
537267,51.0224,51.0224,8.9151,76.9651,0.249995
537523,83.422,83.422,8.6719,40.9888,0.249995
537843,70.7586,70.7586,16.5932,-67.4967,0.249995
537867,34.9063,34.9063,9.1361,-20.16,0.249995
537227,43.8499,43.8499,2.93875,56.8128,0.249995
537131,30.5271,30.5271,-11.8266,34.8518,0.249995
536875,36.8402,36.8402,-11.0927,94.4227,0.249995
537899,31.5094,31.5094,-4.14824,96.2724,0.249995
537259,49.9354,49.9354,16.3767,-58.8869,0.249995
536939,75.5964,75.5964,-3.81944,-153.856,0.249996
537835,104.963,104.963,2.74927,-89.2814,0.249995
537323,51.2871,51.2871,-11.472,62.071,0.249995
537883,57.0388,57.0388,-11.6666,25.1274,0.249995
537371,48.2045,48.2045,-4.83233,35.5897,0.249995
537755,39.7157,39.7157,2.63,114.599,0.249995
537243,23.3714,23.3714,-3.7561,-133.177,0.249995
537691,23.2515,23.2515,9.29438,-26.9102,0.249995
537819,19.1483,19.1483,18.1714,-171.922,0.249995
537051,50.5018,50.5018,10.9766,-157.297,0.249995
536763,42.0215,42.0215,-10.9401,167.242,0.249995
537531,53.8024,53.8024,14.7429,93.8019,0.249995
536955,33.6811,33.6811,14.385,174.068,0.249995
537851,52.0758,52.0758,-11.4544,-74.1674,0.249995
537083,24.9805,24.9805,-11.1756,-139.6,0.249995
537595,16.7235,16.7235,-4.90313,-71.5339,0.249995
537863,53.8151,53.8151,-4.92387,-22.6741,0.249995
537351,87.5979,87.5979,14.4832,131.68,0.249995
537415,56.4685,56.4685,2.81273,-101.922,0.249995
536871,50.1328,50.1328,15.5286,-16.644,0.249995
537895,29.3255,29.3255,-11.5692,73.728,0.249995
537511,19.5443,19.5443,16.992,-85.9592,0.249995
537831,35.2588,35.2588,9.77178,-95.8711,0.249995
536855,67.0594,67.0594,16.8357,-92.2901,0.249995
537879,12.9875,12.9875,8.90132,5.43567,0.249995
537687,47.7665,47.7665,-3.97754,60.6325,0.249995
537431,62.7109,62.7109,-3.91516,102.499,0.249995
537815,23.1531,23.1531,-11.1511,-165.671,0.249995
537911,64.0059,64.0059,9.01886,185.539,0.249995
536759,72.3664,72.3664,-3.54894,153.735,0.249995
537527,62.7967,62.7967,2.82924,-58.7655,0.249995
537103,40.2566,40.2566,8.85522,164.226,0.249995
536847,18.8549,18.8549,-11.7679,-44.7798,0.249995
537871,17.2854,17.2854,-11.6301,-4.23418,0.249995
537231,45.7986,45.7986,14.8357,54.3082,0.249995
537679,51.9058,51.9058,2.90151,63.6529,0.249995
537807,20.1397,20.1397,-11.04,-186.625,0.249995
537391,93.5961,93.5961,14.3201,115.25,0.249995
537519,42.332,42.332,2.73444,-35.0374,0.249995
537839,135.953,135.953,2.63922,-71.526,0.249995
537071,69.4372,69.4372,8.93513,137.534,0.249995
537583,38.2609,38.2609,15.4003,-23.5316,0.249995
537887,19.7506,19.7506,-11.2987,50.0913,0.249995
537759,20.6229,20.6229,-4.08515,-117.824,0.249995
537823,14.4943,14.4943,-10.8031,-128.204,0.249995
537279,20.3346,20.3346,3.69692,-139.638,0.249995
537855,22.8644,22.8644,9.54307,-36.5388,0.249995
537087,67.9721,67.9721,8.97196,154.833,0.249995
,,,,,
,,,,,
Area HeatMap results for mesh 1,,,,,
Signal range: 0-250 µm²,,,,,
